Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Okay Yokuşlu,MF,26,14.6,536,519,15,7,0,7,2,2,0,0,0,0,439,2,11,16,"1,317",15,12,1,0,0.88,17,20,1.42,19,23.8,0,1,1,0,0,0,4,0,0.9,0.9,0.7,5,54,5,12,0,21.1,1,-0.9,57,232,412,95,11,726,25,19,6,351,1381,554,5,1,23,9,324,439,536,6882,2492,223,258,151,177,40,51,0.8,6,39,2,0,0,25,28,1,35,25,0,2,0,124,41,27,14,9,0,0,1,4,0,3,2,0,0,1,0,0,21,13,4,17,35,18,15,3,12,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Jake Livermore,MF,30,13.8,388,386,2,2,1,3,5,0,0,0,0,0,273,0,9,18,"1,242",15,8,3,12,0.67,14,33,-0.47,10.9,24.7,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0,26,6,5,0,19.8,0,-0.3,45,155,298,76,9,522,5,2,3,195,824,302,6,0,15,7,242,273,388,4417,1144,135,170,107,141,21,48,0.2,5,23,2,1,0,30,7,0,16,18,0,0,1,73,12,17,9,8,0,0,1,0,0,1,1,0,0,0,0,0,14,16,3,14,31,17,21,6,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Grady Diangana,MF,22,13.7,360,347,11,2,1,2,20,2,4,2,0,1,260,2,14,20,"1,235",15,6,5,9,0.4,10,33,-0.93,7.9,26.5,1,0,1,1,0,0,0,0,1.1,1.1,0.2,25,32,84,14,4,17.4,0,-0.1,19,123,218,250,28,579,49,25,24,309,1641,818,25,7,52,38,378,260,360,3328,806,176,212,62,87,10,22,0.2,5,13,8,1,0,11,35,4,16,19,0,0,0,69,22,33,26,15,2,0,3,5,1,1,0,1,0,0,0,0,19,9,7,19,43,24,16,2,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ainsley Maitland-Niles,MF,22,13.7,416,391,21,1,0,3,12,3,2,1,0,0,313,4,13,15,"1,230",14,10,1,0,0.93,14,17,1.34,17.4,21.4,0,0,0,0,0,0,2,0,0.6,0.6,0.7,25,47,52,10,3,23.1,0,-0.6,36,131,260,199,25,583,33,16,17,292,1574,724,16,8,32,24,320,313,416,4264,1309,177,214,81,102,22,37,1.3,4,28,9,2,0,10,14,0,17,10,1,0,0,77,5,19,22,19,0,1,0,2,0,2,1,0,0,0,1,0,7,8,7,9,28,19,12,1,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Mbaye Diagne,FW,28,13.2,241,239,1,0,0,2,4,1,0,0,0,0,149,1,3,16,"1,189",14,8,2,2,0.94,16,17,1.54,18.6,18.7,3,2,5,3,0,0,2,0,6.6,6.6,1,4,12,60,25,9,10.4,0,-3.6,20,51,152,147,42,346,16,10,6,186,754,288,2,4,26,19,280,149,241,1909,382,98,131,24,57,10,15,0.9,9,10,3,2,0,17,23,17,1,3,0,0,0,28,52,91,22,16,0,2,1,2,1,5,3,0,0,1,0,1,3,0,1,1,4,3,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Karlan Grant,FW,22,12.5,234,221,11,0,0,1,14,1,0,0,0,0,164,2,12,21,"1,127",14,1,7,10,0.43,7,26,-0.65,8.8,18.8,1,0,1,1,0,0,1,0,1.8,1.8,0.2,21,13,69,16,9,15.7,1,-0.8,17,47,140,170,36,354,16,9,7,177,1108,384,8,8,31,17,238,164,234,1990,336,110,141,34,45,6,12,0.3,3,5,5,0,0,9,13,6,5,3,0,0,0,27,14,59,15,11,0,0,3,1,0,2,1,0,0,1,0,0,3,2,0,2,4,2,7,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kieran Gibbs,DF,30,9,313,273,38,2,0,0,11,36,0,0,0,0,222,2,3,10,809,9,8,1,7,0.6,10,22,-0.34,6.3,18,0,0,0,0,0,0,1,1,0.1,0.1,0.4,11,19,17,1,0,12,0,-0.1,53,156,172,68,4,394,2,2,0,176,1024,493,6,1,9,1,192,222,313,3388,1278,125,144,80,110,12,44,0.2,4,18,4,3,0,6,2,0,16,11,0,0,0,47,9,16,5,5,0,0,0,0,0,1,1,0,0,0,0,0,11,3,1,8,10,2,8,6,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Robert Snodgrass,MF,32,5.8,141,138,2,0,0,0,8,0,0,0,0,0,107,1,0,8,526,6,3,2,2,0.63,7,14,-0.14,7,7.5,0,0,0,0,0,0,2,0,0.2,0.2,0.4,6,14,25,4,1,18.3,1,-0.2,18,60,91,68,10,217,8,4,4,88,372,139,1,3,8,4,107,107,141,1632,503,56,66,39,57,7,9,0.5,3,11,3,1,0,8,13,1,1,12,0,0,0,38,9,13,5,5,0,0,0,0,0,1,1,0,0,0,0,0,12,4,1,10,16,6,11,2,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Filip Krovinović,MF,24,6.1,374,343,29,17,0,3,11,1,6,3,2,0,306,2,8,11,546,5,3,6,5,0.55,2,11,-0.48,3.3,9.8,0,0,0,0,0,0,0,0,0.3,0.3,0.2,15,41,21,8,2,25.1,0,-0.3,6,69,255,109,4,424,9,8,1,212,1387,750,11,0,12,5,289,306,374,4854,1527,153,176,111,129,25,36,0.4,5,44,8,0,0,5,12,0,4,10,0,0,0,39,7,10,20,13,3,3,0,1,0,0,0,0,0,0,0,0,6,5,2,6,18,12,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lee Peltier,DF,33,2.5,80,67,13,1,0,0,3,12,0,0,0,0,49,0,5,4,229,3,2,1,23,0.5,1,8,-1.79,1.3,3.7,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,0,0,0,0,16,46,49,13,0,106,1,1,0,39,142,69,2,0,3,0,45,49,80,774,231,25,28,20,32,3,13,0,1,5,2,2,0,4,0,0,1,4,0,0,0,16,3,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,4,4,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Hal Robson-Kanu,FW,31,6.2,81,77,3,0,0,0,1,0,0,0,0,0,56,1,4,19,561,2,0,17,8,0.74,4,12,-0.24,4.8,14.2,2,0,2,2,0,0,2,0,1.2,1.2,0.2,8,11,33,13,6,20.1,0,0.8,7,15,65,101,17,178,14,6,8,111,546,225,3,5,30,16,130,56,81,755,198,34,41,16,22,3,5,0.2,5,6,1,0,0,15,10,4,2,1,0,0,0,17,11,27,12,8,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Kamil Grosicki,MF,32,1.6,45,43,2,0,0,0,5,0,2,1,1,0,30,0,1,3,148,2,0,1,7,1,4,5,0.49,2.5,3.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,7,4,12,3,0,22.7,0,-0.1,1,9,18,33,2,60,1,0,1,39,295,133,1,1,2,1,37,30,45,455,110,14,18,12,15,2,9,0.1,3,3,1,0,0,1,0,0,2,1,0,0,0,6,0,2,4,3,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,2,8,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Button,GK,31,1,37,21,16,4,0,0,0,0,0,0,0,0,18,0,0,1,90,1,1,0,37,3,3,2,2.14,2.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,37,0,0,0,19,103,54,0,0,0,0,13,18,37,693,571,2,2,5,5,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,0,0,0,0,0,0,0,0,1,0.8,0.14,-1.2,8,27,25,1,41.8,12,64.4,25,0,0,7,1
Rekeem Harper,MF,20,0.4,17,17,0,0,0,1,0,0,0,0,0,0,14,0,0,2,32,0,0,2,8,0,0,2,-4.59,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,26.1,0,0,0,1,19,4,0,23,2,2,0,10,39,12,1,0,2,0,14,14,17,243,41,7,8,6,6,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
