Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Nathaniel Phillips,DF,23,16.2,1127,1100,26,18,0,5,1,8,0,0,0,0,948,1,6,17,"1,456",15,15,2,13,2.24,29,11,0.75,27.6,15.5,1,1,2,1,0,0,2,0,1,1,0.6,9,55,3,15,2,10.4,0,0,131,550,713,55,24,1314,2,2,0,774,3560,1936,10,2,8,3,863,948,1127,16825,5678,383,428,481,542,69,124,0.3,7,62,2,0,0,20,9,0,20,14,0,0,0,83,95,47,12,11,0,0,1,0,0,1,0,0,0,1,0,0,15,7,0,11,24,13,17,14,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Curtis Jones,MF,19,13.1,983,966,15,2,1,2,7,8,0,0,0,0,900,2,10,24,"1,179",13,4,11,12,1.75,24,14,0.12,21.6,15.2,1,2,3,1,0,0,2,0,1.7,1.7,1.5,42,89,79,19,9,19.4,0,-0.7,15,128,643,373,26,1133,34,22,12,798,4177,1964,43,8,22,32,910,900,983,12828,2687,534,569,280,294,41,53,1.4,12,87,23,1,0,18,13,1,19,6,0,0,0,80,14,18,40,33,0,3,1,2,1,4,4,0,0,0,0,0,6,7,3,12,25,13,13,0,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Diogo Jota,FW,23,12.4,449,443,2,0,1,2,18,1,0,0,0,0,321,4,18,19,"1,112",12,5,7,0,2,24,15,0.07,23.2,17.4,9,0,9,9,0,0,2,0,6.4,6.4,1.6,54,43,125,46,26,14.4,0,2.6,6,54,251,330,91,626,43,21,22,425,2724,1510,42,23,39,20,492,321,449,4253,966,211,253,82,118,15,26,1.3,12,28,11,0,0,25,20,1,5,6,0,0,0,53,14,37,37,23,0,2,5,6,1,4,2,0,1,0,1,0,4,7,1,2,29,27,9,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
James Milner,MF,34,11.9,934,863,67,13,1,3,34,39,13,5,6,0,779,4,24,26,"1,070",11,6,15,4,1.73,15,10,-0.38,19.4,14.9,0,1,1,0,0,0,3,0,0.4,0.4,0.8,21,100,51,12,3,24.8,0,-0.4,30,183,623,272,18,1072,12,6,6,618,2665,1419,25,3,12,12,743,779,934,12265,3618,435,466,270,315,56,92,1,13,66,21,3,0,19,11,0,14,19,0,0,0,74,24,17,27,22,3,1,1,0,0,1,0,1,0,0,0,0,9,14,3,11,33,22,30,3,27,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ozan Kabak,DF,20,8.9,588,576,10,8,0,2,0,2,0,0,0,0,520,2,1,9,801,9,7,0,1,1.56,10,9,-0.75,14.5,10.1,0,0,0,0,0,0,3,0,0.1,0.1,0,3,20,1,1,0,4.6,0,-0.1,75,316,346,14,7,669,5,3,2,443,2250,1005,1,0,4,3,477,520,588,9202,2741,204,220,278,292,30,62,0,1,13,0,0,0,12,3,0,12,10,0,0,0,54,26,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,6,9,3,2,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Joël Matip,DF,28,7.7,546,532,14,14,1,2,0,0,0,0,0,0,479,0,0,10,691,9,6,1,0,1.9,19,5,1.43,15.7,6.8,1,2,3,1,0,0,2,0,0.8,0.8,0.9,6,28,1,5,2,7.3,0,0.2,45,239,352,21,6,607,0,0,0,369,1899,1181,8,0,3,1,427,479,546,8617,2709,165,177,273,294,31,61,0.4,3,16,1,0,0,11,4,0,7,9,0,0,0,43,23,11,6,5,0,0,1,0,0,2,1,0,0,1,0,0,7,7,0,7,8,1,6,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Rhys Williams,DF,19,7.3,504,498,6,6,1,3,0,0,0,0,0,0,440,0,0,9,661,7,6,2,16,2.44,14,6,0.5,13,8.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,2,23,1,7,0,10.6,0,-0.5,71,264,279,17,10,558,0,0,0,321,1311,572,2,0,0,0,380,440,504,8388,2661,142,173,258,272,37,53,0.2,2,20,1,0,0,4,2,0,6,4,0,0,0,34,30,8,6,5,0,0,1,0,0,1,0,0,0,1,0,0,3,3,0,3,3,0,4,3,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Naby Keïta,MF,25,5.8,361,352,8,3,1,0,3,1,0,0,0,0,315,1,3,10,520,7,2,3,8,2.4,17,8,1.03,11.4,5.9,0,0,0,0,0,0,1,0,0.4,0.4,0.6,18,33,19,9,2,21.2,0,-0.4,5,42,273,119,16,430,10,8,2,279,1548,815,13,3,14,8,320,315,361,4405,1075,183,204,109,120,11,17,0.6,6,30,9,1,0,13,2,0,9,5,0,0,0,35,4,9,21,19,0,0,2,0,0,1,1,0,0,0,0,0,1,8,2,7,17,10,10,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Joe Gomez,DF,23,6.6,558,543,14,13,0,9,0,1,0,0,0,0,500,1,1,7,590,6,5,1,0,2,15,14,-0.64,14,7.5,0,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0,0,0,64,236,364,5,0,603,4,4,0,431,2011,1053,1,0,2,3,429,500,558,9898,3234,160,177,283,293,51,77,0.1,1,27,0,0,0,6,6,0,4,2,0,1,0,35,21,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,3,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Xherdan Shaqiri,MF,28,6.2,428,404,23,1,5,1,22,6,13,8,1,0,361,1,8,14,556,5,1,9,13,1.07,5,7,-1.2,8.4,7.9,0,2,2,0,0,0,2,0,0.5,0.5,2.5,5,54,32,11,0,22.8,1,-0.5,2,44,204,236,12,477,9,6,3,307,1086,437,9,0,13,7,364,361,428,5174,1362,201,221,114,134,23,35,1.8,19,24,26,4,0,11,6,0,2,4,0,0,0,34,2,7,32,29,2,0,0,0,1,2,2,0,0,0,0,0,3,1,3,2,7,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Adrián,GK,33,3,100,70,29,7,0,0,0,0,0,0,0,0,78,1,0,3,270,3,3,0,27,1.33,6,9,-1.83,7.1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,110,0,0,0,110,0,0,0,52,259,79,0,0,0,0,47,78,100,1796,1138,24,24,33,34,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,18,9,1,1,1,1,0,0,0,0,0,2,6.8,0.38,-2.2,11,28,77,19,31.3,22,21.1,35,0,6,17,1
Neco Williams,DF,19,2.8,210,178,30,3,0,0,24,27,0,0,0,0,151,2,10,6,249,3,0,3,25,1.83,5,1,0.82,4.6,4.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,10,14,29,2,0,17.2,0,-0.1,4,54,99,96,7,244,7,5,2,153,700,337,7,6,1,3,154,151,210,2050,629,104,116,41,53,5,24,0.1,3,7,1,1,0,3,6,0,6,5,0,1,0,16,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,9,4,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Takumi Minamino,MF,25,3.3,142,137,5,0,0,1,3,1,0,0,0,0,111,0,6,9,293,2,2,7,11,1.89,10,4,1.27,5.9,5,1,0,1,1,0,0,0,0,1.1,1.1,0,3,8,16,7,3,17,0,-0.1,3,18,90,61,9,168,7,7,0,106,402,162,2,1,7,5,129,111,142,1368,248,63,72,38,46,1,7,0.1,0,7,2,0,0,4,2,1,2,3,0,0,0,10,3,2,7,4,0,1,1,1,0,1,0,0,1,0,0,0,1,2,1,0,12,12,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Alex Oxlade-Chamberlain,MF,26,2.8,143,138,3,0,0,1,8,2,0,0,0,0,106,2,10,13,253,2,0,11,12,1.54,5,6,-1.12,3.3,3.1,1,1,2,1,0,0,0,0,0.3,0.3,0.3,5,20,21,8,4,21.8,0,0.7,2,13,93,77,6,182,7,1,6,99,579,241,7,0,7,5,129,106,143,1925,466,53,60,38,48,14,18,0.3,2,11,2,0,0,3,1,0,2,0,0,0,0,15,4,3,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Divock Origi,FW,25,2.1,61,59,1,0,0,0,3,1,0,0,0,0,47,1,2,9,186,2,0,7,17,1.33,2,0,0.3,3.2,1,0,0,0,0,0,0,0,0,1.1,1.1,0.2,5,5,18,7,2,18.5,0,-1.1,3,9,29,52,13,88,4,0,4,58,282,148,6,2,4,5,68,47,61,488,78,30,34,11,15,0,1,0.2,2,2,0,0,0,0,1,0,1,2,0,0,0,5,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Caoimhín Kelleher,GK,21,2,64,47,17,3,0,0,0,0,0,0,0,0,51,0,0,2,180,2,2,0,13,1.5,4,1,0.86,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,69,1,0,0,70,0,0,0,39,116,75,0,0,0,0,34,51,64,1166,668,9,9,31,31,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,6,1,0,1,1,0,0,0,0,0,0,2.1,0.3,1.1,2,15,50,12,28.5,14,30.4,27,1,2,16.3,2.5
Kostas Tsimikas,DF,24,0.1,9,7,2,0,0,0,2,2,0,0,0,0,6,0,1,2,7,0,0,2,20,1.5,0,0,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,3,6,0,10,0,0,0,7,21,9,0,0,1,0,8,6,9,103,0,3,3,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
