Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Liam Cooper,DF,29,20.2,1183,1151,30,25,1,7,1,5,0,0,0,0,981,2,8,21,"1,814",21,20,0,1,1.19,20,26,1.44,21.4,30.4,0,1,1,0,0,0,5,0,0.4,0.4,0.1,7,46,2,6,1,10.8,0,-0.4,152,857,530,27,13,1405,4,3,1,748,3635,2147,3,0,9,1,822,981,1183,18604,6591,335,378,547,600,86,171,0.2,4,31,0,0,0,19,9,2,43,23,0,1,0,118,82,44,13,11,0,1,1,0,0,2,1,0,0,1,0,0,27,13,1,23,33,10,29,18,11,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Junior Firpo,DF,24,19,952,799,149,5,0,3,26,144,0,0,0,0,768,4,15,24,"1,711",19,11,5,1,0.83,18,49,-1.31,20.8,37.2,0,2,2,0,0,0,11,0,0.9,0.9,1.9,36,111,72,11,1,14.6,0,-0.9,60,346,562,257,38,1152,28,16,12,585,2858,1718,29,2,17,7,670,768,952,12029,4281,417,475,299,362,38,71,1.6,22,70,16,6,0,39,15,1,24,29,0,0,1,89,27,19,52,40,4,2,3,3,0,4,2,1,1,0,0,0,30,26,5,31,59,28,22,6,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Kalvin Phillips,MF,25,17.7,971,923,46,37,1,8,16,5,4,4,0,0,786,2,12,20,"1,596",18,16,2,3,1.2,18,25,1.09,19.9,27.9,0,1,1,0,0,0,4,0,0.7,0.7,0.7,6,93,14,15,3,24,1,-0.7,65,369,668,157,7,1188,12,7,5,603,2509,1021,5,1,32,16,708,786,971,15278,4563,284,320,396,440,98,170,0.6,9,79,12,2,0,33,19,0,24,25,0,0,0,180,17,29,30,23,3,0,2,0,2,4,3,1,0,0,0,0,24,25,5,24,57,33,37,9,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Robin Koch,MF,25,17.5,718,693,24,9,0,5,4,15,0,0,0,0,555,1,10,20,"1,574",17,15,3,1,1.05,21,40,-0.21,20.7,30,0,0,0,0,0,0,3,0,0.8,0.8,0.4,3,52,14,13,1,16.1,0,-0.8,118,397,408,88,18,889,8,5,3,376,1538,673,7,1,16,6,518,555,718,10037,3504,224,279,268,326,45,73,0.3,5,47,6,0,0,22,10,0,20,13,0,0,0,104,45,44,24,21,1,0,1,1,0,2,2,0,0,0,0,0,9,10,2,9,34,25,26,10,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Adam Forshaw,MF,29,17,842,805,31,25,6,6,5,5,0,0,0,0,695,6,18,22,"1,530",17,13,5,4,1.05,20,41,-0.47,21.1,33.6,0,1,1,0,0,0,5,0,0.5,0.5,1,19,80,26,14,4,25,1,-0.5,25,265,578,167,9,995,19,12,7,539,2507,1137,12,2,24,11,629,695,842,11652,3225,342,389,253,290,73,103,0.7,13,68,8,0,0,26,15,2,19,23,0,0,0,119,11,11,35,31,0,1,3,0,0,2,2,0,0,0,0,0,21,27,5,21,54,33,17,1,16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tyler Roberts,MF,22,11,300,283,16,2,1,1,14,5,0,0,0,0,214,1,11,23,987,7,4,16,4,0.83,10,26,-0.68,12.4,21.5,1,1,2,1,0,0,5,0,2.4,2.4,1,17,29,63,30,12,19.7,0,-1.4,13,62,196,177,38,430,22,12,10,252,1552,675,18,5,26,14,293,214,300,3004,771,124,154,61,81,13,29,0.7,15,17,10,2,0,14,20,3,5,7,0,0,0,47,8,23,30,23,1,1,3,2,0,1,1,0,0,0,0,0,6,7,3,9,16,7,11,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Jamie Shackleton,DF,21,7.9,409,347,62,3,0,0,4,59,0,0,0,0,353,0,6,14,709,7,3,7,14,0.86,9,14,0.43,9.2,11.9,0,0,0,0,0,0,4,0,0.2,0.2,0,20,36,20,4,1,18.3,0,-0.2,26,190,225,91,14,499,17,11,6,246,1329,719,13,4,5,2,276,353,409,5216,1417,180,194,151,166,9,18,0.1,1,23,2,0,0,13,6,0,8,16,0,0,0,50,5,15,10,8,1,0,1,0,0,1,0,0,0,1,0,0,19,7,1,13,25,12,11,7,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Patrick Bamford,FW,27,6.2,108,89,19,0,1,0,3,1,0,0,0,0,88,0,3,9,559,7,4,2,1,1.11,7,14,-0.18,7.8,11.4,2,2,4,2,0,0,2,0,3,3,1.1,8,12,24,20,5,14,0,-1,10,15,83,76,33,173,7,4,3,92,486,196,4,3,18,3,111,88,108,1103,200,60,68,20,25,3,6,0.4,5,5,6,1,0,5,5,5,2,0,0,0,0,12,5,14,13,9,0,1,2,1,0,3,2,0,1,0,0,0,0,1,0,0,3,3,8,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Joe Gelhardt,FW,19,8.3,163,136,27,0,1,0,3,0,0,0,0,0,106,0,2,20,746,5,2,15,11,0.65,11,25,-0.91,13,20,2,2,4,2,0,0,4,0,3,3,1.6,17,15,55,23,9,15.4,0,-1,5,17,123,137,44,274,29,17,12,158,869,463,12,11,30,19,199,106,163,1166,344,58,81,28,46,2,5,1.4,9,5,10,2,0,17,24,5,0,3,2,0,0,30,11,21,26,16,0,4,1,5,0,6,2,0,2,0,2,0,1,0,3,2,10,8,9,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Sam Greenwood,MF,19,2.6,80,75,4,2,1,0,6,0,1,1,0,0,54,1,2,7,237,1,0,6,14,1.57,7,5,1.86,4.5,3.8,0,2,2,0,0,0,0,0,0.3,0.3,0.2,3,5,10,4,0,20.3,1,-0.3,2,14,61,33,6,106,5,2,3,55,252,88,2,1,1,0,59,54,80,731,134,30,37,18,24,1,10,0,4,5,1,0,0,7,2,2,2,5,0,0,0,14,2,3,5,3,0,0,1,0,1,1,1,0,0,0,0,0,0,5,3,4,7,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Charlie Cresswell,DF,18,1.6,106,104,1,1,0,2,1,0,0,0,0,0,75,1,1,5,141,1,1,4,26,1.4,4,4,1.02,2.7,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0,1,4,0,1,0,9.2,0,-0.1,11,71,50,3,1,124,0,0,0,68,394,271,0,0,1,0,77,75,106,1560,592,23,29,43,50,9,24,0,0,3,0,0,0,3,0,1,2,2,0,0,0,6,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,3,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Crysencio Summerville,MF,19,1.4,70,69,1,0,0,0,3,1,0,0,0,0,51,0,3,6,130,0,0,6,19,0.83,3,1,2.45,3,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0,5,7,16,2,0,12.7,0,-0.2,1,16,26,51,9,93,7,4,3,56,309,159,0,0,4,2,62,51,70,638,142,32,37,14,21,1,3,0.1,2,2,4,0,0,1,1,0,2,3,0,0,0,11,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kristoffer Klaesson,GK,20,0.4,11,8,3,0,0,0,0,0,0,0,0,0,9,0,0,1,36,0,0,1,37,3,3,0,8.56,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,13,0,0,0,7,45,37,0,0,0,0,4,9,11,219,164,2,2,5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.6,0.14,0.6,1,3,8,2,30.4,3,28.7,7,0,2,23.7,2
