Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Anthony Martial,FW,24,16.4,492,484,7,1,2,1,9,2,0,0,0,0,409,1,15,22,"1,480",17,5,5,1,2.05,34,19,0.26,27.1,18.8,4,3,7,4,0,0,0,1,6.5,6.5,2,48,46,155,43,20,14,0,-2.5,12,47,243,392,103,675,59,35,24,454,2777,1327,32,18,50,37,585,409,492,5013,959,261,296,101,122,10,12,1.8,17,25,15,0,0,15,27,15,1,1,4,0,0,33,16,24,48,31,0,7,4,6,0,9,2,0,1,2,4,0,1,1,0,0,10,10,17,3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Edinson Cavani,FW,33,15.3,343,333,10,0,2,2,4,3,0,0,0,0,264,0,11,26,"1,375",13,8,13,0,1.85,28,18,-0.18,25.3,16.2,10,3,13,10,0,0,4,0,8,8,2.2,5,30,80,34,15,11.4,0,2,12,34,196,238,69,466,12,6,6,223,764,185,4,4,31,10,337,264,343,3854,561,141,178,84,102,17,20,1.6,14,16,9,1,0,21,13,6,6,8,0,0,0,41,10,17,31,23,0,2,4,2,0,4,3,0,0,1,0,0,1,8,3,2,13,11,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Dean Henderson,GK,23,12.5,324,212,112,18,0,0,0,0,0,0,0,0,240,0,1,13,"1,125",12,12,1,25,2.46,27,12,0.65,22,13.6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,301,347,1,0,0,348,0,0,0,185,1039,648,0,0,0,0,122,240,324,5189,3411,75,76,121,125,40,118,0,0,2,0,0,0,0,0,0,0,1,0,0,0,9,7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,3,2,12,51,39,9,2,1,4,0,0,0,0,0,4,11.2,0.23,-0.8,19,92,230,66,30.9,94,30,169,9,19,17.4,22
Nemanja Matić,MF,31,12.3,1026,984,39,36,1,11,4,3,0,0,0,0,921,3,7,20,"1,106",12,11,8,17,2.15,23,18,-0.53,19.1,14.5,0,0,0,0,0,0,2,0,0.3,0.3,0.7,40,86,12,6,3,22.8,0,-0.3,41,283,708,161,9,1137,21,17,4,751,4589,2916,21,3,14,8,853,921,1026,16133,4698,409,442,404,432,88,108,1.5,8,78,11,1,0,14,6,0,22,11,0,0,0,116,19,10,24,22,0,0,2,0,0,3,3,0,0,0,0,0,13,12,0,13,31,18,19,5,14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Daniel James,FW,22,10.1,312,306,4,2,0,0,20,2,0,0,0,0,238,2,13,15,910,11,4,4,12,2.13,22,7,0.98,19.1,9,3,1,4,3,0,0,3,0,2.2,2.2,0.9,36,32,84,17,6,17.2,0,0.8,8,55,160,220,36,426,23,11,12,245,1810,1059,23,7,21,9,304,238,312,2956,698,148,176,66,85,4,7,0.8,10,8,13,2,0,14,14,4,0,9,0,0,0,45,5,15,17,15,0,0,1,1,0,2,2,0,0,0,0,0,4,7,4,3,18,15,10,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Eric Bailly,DF,26,10.2,564,552,11,10,0,1,0,1,0,0,0,0,497,1,3,12,916,10,9,2,14,1.92,16,17,-1.18,15.1,13.8,0,0,0,0,0,0,3,0,0.1,0.1,0,6,37,0,2,0,11.2,0,-0.1,92,339,304,14,4,652,4,4,0,429,2480,1331,5,0,7,0,424,497,564,9002,3349,185,200,268,299,37,49,0.1,0,26,0,0,0,10,4,0,13,5,0,0,0,73,24,17,4,4,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,1,1,13,11,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Alex Telles,DF,27,7.7,584,477,106,8,1,2,55,70,28,5,18,1,467,1,5,9,690,8,5,1,22,2.33,15,11,-0.3,14.7,8.2,0,2,2,0,0,0,0,0,0.2,0.2,0.9,27,48,40,5,1,22.3,0,-0.2,28,171,315,186,3,667,7,3,4,355,1803,1110,15,0,5,5,417,467,584,7007,2795,252,269,154,193,35,88,1.1,12,42,12,2,0,4,4,1,16,7,0,0,0,45,15,14,24,10,10,0,2,1,1,3,2,1,0,0,0,0,10,3,1,8,17,9,7,2,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Juan Mata,FW,32,5.7,300,283,16,5,2,3,13,0,8,2,5,1,249,1,7,9,509,6,1,3,17,2.44,12,6,0.35,8.9,4.2,1,2,3,0,1,1,0,0,1,0.2,0.8,13,23,32,4,3,21.5,0,0,4,29,169,133,12,328,3,2,1,215,1159,448,14,3,7,6,278,249,300,3432,738,148,160,67,79,16,29,0.7,8,19,4,0,0,1,4,2,3,0,0,0,0,25,1,2,20,14,4,0,2,0,0,5,3,1,0,1,0,0,1,0,0,0,7,7,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Brandon Williams,DF,19,2.1,143,123,20,1,0,0,1,19,0,0,0,0,120,0,3,4,188,2,2,2,16,2.25,4,3,-0.3,2.5,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0,5,5,7,1,1,11.8,0,-0.2,8,68,73,22,2,161,4,2,2,98,658,323,5,0,2,1,108,120,143,1837,625,64,69,45,57,5,6,0.1,1,3,2,1,0,2,3,0,1,0,0,0,0,12,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Amad Diallo,FW,18,1.8,64,63,0,0,1,0,0,0,0,0,0,0,52,1,2,3,166,2,0,1,8,1.33,3,3,-0.8,2.2,1.7,0,1,1,0,0,0,0,0,0,0,0.5,9,9,7,1,1,25.7,0,0,3,19,49,28,1,93,14,5,9,63,431,227,6,0,5,5,64,52,64,662,174,29,34,15,17,2,3,0.2,2,5,2,0,0,2,4,0,0,3,0,0,0,13,1,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Anthony Elanga,FW,18,1.7,55,54,1,0,0,1,2,0,0,0,0,0,41,0,2,2,155,2,1,0,0,1.5,3,2,-0.19,2.2,1.6,1,0,1,1,0,0,0,0,0.4,0.4,0,2,3,13,2,1,11.9,0,0.6,2,15,33,39,5,84,7,3,4,57,262,68,3,0,8,2,65,41,55,519,77,31,36,5,8,3,4,0,1,3,0,0,0,2,4,1,1,2,0,0,0,9,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,4,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Odion Ighalo,FW,31,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,1,1,0,0,1,-9.79,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,0,0,3,12,0,0,0,1,2,4,2,2,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
