Max Meyer,2,59,134,101,16,289,13,6,7,179,1074,359,8,1,11,15,211
Luka Milivojevi?,92,494,1022,345,9,1842,11,7,4,829,3821,1748,15,2,24,13,1000
James Milner,26,150,518,228,11,886,11,10,1,621,2276,1089,17,1,9,6,648
Yerry Mina,226,906,662,73,48,1632,8,6,2,980,5913,3160,8,0,7,0,986
Takumi Minamino,4,13,73,62,12,146,10,4,6,108,580,200,2,1,10,5,121
Tyrone Mings,357,1094,627,55,23,1754,12,12,0,987,5906,2717,6,0,10,5,1007
Tyrick Mitchell,7,39,75,37,1,151,3,1,2,76,337,217,3,0,1,3,85
Henrikh Mkhitaryan,1,7,37,50,14,94,7,2,5,48,287,122,4,0,4,3,75
Nacho Monreal,16,88,89,57,5,233,4,2,2,128,508,295,4,3,3,1,159
Mart?n Montoya,64,412,669,447,35,1512,29,10,19,709,3945,2410,43,7,34,11,913
Simon Moore,43,50,1,0,0,51,0,0,0,18,140,93,0,0,0,0,10
Aaron Mooy,42,170,624,583,38,1362,56,38,18,765,4655,2277,50,12,44,42,929
Wesley Moraes,29,46,264,270,79,576,24,12,12,303,1385,341,10,6,58,18,441
Wes Morgan,20,131,155,7,4,292,2,2,0,176,708,289,0,0,1,1,196
Ravel Morrison,0,0,4,3,1,7,0,0,0,5,27,13,0,0,0,1,6
Mason Mount,24,142,762,850,123,1735,71,40,31,1094,6001,3053,83,22,80,53,1236
Lucas Moura,29,135,570,497,78,1175,109,72,37,794,4916,2418,63,22,60,74,827
Lys Mousset,3,18,175,235,77,426,41,28,13,260,1452,674,20,17,51,38,315
Jo?o Moutinho,44,401,1292,651,6,2327,21,15,6,1083,5124,2689,37,0,20,21,1367
Glenn Murray,14,19,100,137,37,255,5,0,5,122,419,111,4,5,25,15,203
Shkodran Mustafi,112,471,491,30,15,988,3,3,0,629,3439,2160,4,0,4,1,680
Yoshinori Mut?,0,6,29,23,5,56,9,5,4,41,280,118,3,2,9,2,38
Georges-K?vin N'Koudou,0,0,0,1,1,1,0,0,0,1,25,24,0,1,0,0,1
Marvelous Nakamba,90,333,585,134,2,1042,19,14,5,478,2489,927,13,1,25,10,543
Wilfred Ndidi,97,558,1310,262,23,2110,32,22,10,1146,4500,1518,15,0,33,26,1227
Tanguy Ndombele,19,133,467,195,17,781,49,38,11,525,2503,1323,20,5,23,24,574
Reiss Nelson,4,44,135,149,26,318,32,17,15,210,1479,739,16,10,15,13,234
Pedro Neto,3,55,247,261,40,548,61,32,29,355,3078,1512,40,20,31,18,380
R?ben Neves,74,507,1536,347,3,2374,26,22,4,1232,4825,2393,31,0,17,10,1559
Jeremy Ngakia,16,98,91,38,1,225,14,9,5,92,660,349,11,0,6,2,84
Oumar Niasse,0,0,5,8,0,12,0,0,0,10,72,9,1,0,2,5,10
Eddie Nketiah,8,23,110,88,29,218,17,10,7,153,866,396,5,5,21,15,169
Mark Noble,31,295,1113,381,27,1771,35,25,10,1019,4646,1970,29,5,42,31,1192
Oliver Norwood,77,505,1449,532,2,2464,9,9,0,1023,3408,1387,14,0,20,4,1487
?rjan Nyland,162,187,4,0,0,191,0,0,0,91,680,445,0,0,1,0,70
Jack O'Connell,170,830,936,280,48,2037,16,9,7,858,3092,1514,21,2,20,10,1153
Michael Obafemi,0,14,109,125,34,239,24,14,10,140,752,236,5,7,40,15,175
Angelo Ogbonna,211,674,582,49,29,1301,5,5,0,607,3429,1407,5,1,8,2,620
Divock Origi,6,25,114,186,38,323,26,12,14,229,1526,766,18,10,28,12,259
Ben Osborn,16,63,132,130,16,322,8,4,4,172,682,293,6,0,5,0,198
Nicol?s Otamendi,165,625,1040,54,34,1715,3,3,0,1282,7406,4328,12,0,11,2,1355
Alex Oxlade-Chamberlain,15,86,485,419,40,980,49,29,20,667,3479,1598,39,7,44,23,729
Mesut ?zil,7,103,465,450,38,1009,22,16,6,591,3833,1797,39,4,25,22,797
Emerson Palmieri,35,241,446,330,26,1009,16,12,4,578,2984,1726,30,7,16,8,657
Sokratis Papastathopoulos,185,715,462,41,13,1215,5,5,0,739,3500,1966,3,0,4,5,859
Troy Parrott,0,1,4,0,0,5,0,0,0,5,16,1,0,0,0,0,5
Rui Patr?cio,846,908,1,0,0,909,0,0,0,376,2655,1695,0,0,0,0,234
Pedro,4,49,208,182,35,431,21,12,9,310,1792,793,19,9,18,9,320
Nicolas P?p?,10,135,394,620,86,1116,133,72,61,745,5947,3041,64,39,61,53,826
Andreas Pereira,12,89,451,442,48,973,33,20,13,554,3151,1596,35,13,44,41,715
Ricardo Pereira,102,595,1125,701,56,2401,101,60,41,1338,6824,4433,94,20,44,31,1471
Roberto Pereyra,15,132,394,372,52,879,53,20,33,585,3601,1667,32,14,47,27,601
Ayoze P?rez,13,126,472,497,115,1085,68,36,32,694,2975,1475,34,28,63,58,791
Jordan Pickford,1226,1439,17,0,0,1456,0,0,0,821,5000,2985,0,0,2,0,647
Brandon Pierrick,1,1,3,9,1,13,0,0,0,4,37,19,0,0,2,1,5
Erik Pieters,72,294,639,286,14,1210,12,4,8,533,2385,1236,30,2,24,6,588
Daniel Podence,2,16,50,83,12,145,11,7,4,106,741,432,11,1,8,4,119
Paul Pogba,32,211,713,262,26,1174,38,27,11,712,3122,1585,20,5,19,32,912
Nick Pope,986,1239,40,1,1,1280,0,0,0,613,4417,3490,0,0,1,0,375
Dennis Praet,20,151,356,213,18,713,25,12,13,440,1904,801,18,2,27,17,460
Sebastian Pr?dl,3,7,8,2,2,17,0,0,0,3,5,1,0,0,0,0,7
Davy Pr?pper,67,457,1321,411,29,2159,64,46,18,1200,7176,3405,49,7,61,24,1519
Teemu Pukki,16,59,298,442,156,790,43,24,19,447,2669,1213,24,35,58,34,527
Christian Pulisic,6,100,390,532,128,1005,108,55,53,744,5476,2966,80,47,53,63,830
Ignacio Pussetto,3,21,26,14,1,60,5,2,3,24,139,34,0,0,3,2,22
Domingos Quina,0,5,14,4,0,23,2,1,1,13,67,23,0,0,2,1,12
Aaron Ramsdale,1088,1232,13,1,0,1246,0,0,0,662,4021,2641,0,0,0,0,403
Darren Randolph,42,48,0,0,0,48,0,0,0,13,145,122,0,0,0,0,10
Marcus Rashford,21,75,463,823,152,1336,122,60,62,802,5659,3008,80,49,66,34,1077
Nathan Redmond,30,178,636,677,110,1442,123,79,44,908,6983,3500,81,52,73,52,990
Pepe Reina,370,426,7,0,0,433,0,0,0,195,1258,757,0,0,1,0,166
Declan Rice,105,581,1336,269,24,2144,65,49,16,1230,7483,3343,47,3,26,21,1278
Richarlison,49,170,522,685,173,1344,111,61,50,855,5801,2545,68,44,92,74,938
Diego Rico,101,646,761,470,10,1866,24,13,11,830,3586,1953,37,1,26,21,835
Ja?ro Riedewald,29,135,251,95,5,478,11,8,3,188,847,400,7,0,11,7,248
Matt Ritchie,41,210,364,290,14,854,14,8,6,425,2073,1072,23,2,20,7,466
Roberto,229,257,1,0,0,258,0,0,0,117,768,619,0,0,1,0,78
Patrick Roberts,0,2,7,4,0,11,4,4,0,9,84,52,2,0,0,0,9
Andrew Robertson,89,622,1575,1129,83,3296,44,22,22,2152,10659,6603,115,20,50,9,2317
Callum Robinson,0,19,97,109,23,222,13,5,8,131,688,301,6,3,16,17,154
Jack Robinson,35,136,186,24,1,343,2,2,0,179,829,517,1,0,4,1,183
Rodri,82,518,1848,471,28,2809,33,30,3,2085,9707,5115,71,1,22,28,2212
Jay Rodriguez,20,68,323,398,82,778,39,18,21,444,2110,746,27,14,62,43,551
Jack Rodwell,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
Marcos Rojo,8,25,37,12,2,74,1,0,1,33,137,70,1,0,0,0,41
Oriol Romeu,66,268,869,165,4,1291,16,13,3,584,2523,1221,22,0,14,4,733
Danny Rose,45,182,322,184,13,680,20,10,10,384,1884,1155,15,2,11,5,423
Danny Rose1,22,152,281,69,4,497,9,5,4,301,1381,772,12,0,6,1,291
Antonio R?diger,152,738,872,68,16,1667,4,3,1,1145,6329,3816,23,0,5,3,1216
Lukas Rupp,22,88,182,85,13,352,6,4,2,196,793,233,5,1,15,18,218
Mathew Ryan,1258,1557,6,0,0,1563,0,0,0,907,4733,2872,0,0,2,0,852
Allan Saint-Maximin,12,115,310,388,78,766,180,121,59,616,6374,3852,74,46,73,51,561
Romain Sa?ss,162,859,1056,88,28,1996,10,7,3,926,3842,2349,8,2,13,5,1192
Bukayo Saka,35,250,409,395,59,1048,55,32,23,602,3892,2172,41,24,42,22,692
Mamadou Sakho,92,368,271,9,3,641,5,4,1,357,1518,730,2,0,6,5,400
Mohamed Salah,4,59,385,935,291,1365,83,50,33,1037,5484,2722,51,72,88,67,1090
Mbwana Samatta,7,13,124,137,33,270,15,9,6,137,657,154,4,1,26,12,195
Carlos S?nchez,3,10,48,6,0,64,1,1,0,29,97,14,0,0,0,1,34
Davinson S?nchez,256,928,895,46,15,1857,10,8,2,1188,4972,2501,10,1,12,6,1213
Leroy San?,0,0,2,7,1,9,0,0,0,7,39,19,1,1,0,0,8
Ismaila Sarr,11,92,308,490,102,868,96,47,49,680,5012,2630,72,34,75,56,678
Fabian Sch?r,123,516,459,96,19,1053,24,16,8,530,2962,1818,16,2,14,5,556
Ezequiel Schelotto,16,73,75,86,8,232,8,5,3,114,840,433,13,2,13,6,129
Jeffrey Schlupp,14,104,230,159,30,486,24,13,11,245,1519,636,17,12,25,16,314
Kasper Schmeichel,1054,1246,18,0,0,1264,1,0,1,693,3306,2092,0,0,1,0,561
Morgan Schneiderlin,26,155,443,91,4,685,3,3,0,396,1575,631,6,0,7,4,435
Ryan Sessegnon,7,50,104,82,9,233,6,4,2,151,636,418,7,3,10,1,147
Xherdan Shaqiri,0,14,68,43,2,125,4,2,2,93,331,114,0,0,2,6,95
Billy Sharp,2,25,103,198,55,320,22,16,6,219,1166,470,9,7,35,31,254
Luke Shaw,75,417,674,428,34,1508,31,22,9,788,4361,2649,47,8,15,3,976
Jonjo Shelvey,58,341,767,261,22,1353,20,15,5,714,3412,1579,19,7,24,10,806
Djibril Sidib?,54,417,673,394,20,1469,25,14,11,778,3682,2009,43,4,28,12,810
Gylfi Sigur?sson,37,218,730,491,50,1430,30,16,14,720,2908,969,25,9,41,26,844
Bernardo Silva,19,171,698,859,142,1711,55,40,15,1256,7043,3846,63,48,24,21,1323
David Silva,20,130,754,837,172,1709,44,33,11,1225,5827,2952,71,31,34,19,1407
Jack Simpson,19,66,61,7,1,133,5,4,1,66,273,76,0,0,1,2,66
Moussa Sissoko,69,371,888,355,30,1585,67,40,27,1014,5460,2846,39,10,39,21,1013
Oliver Skipp,2,14,29,3,0,46,0,0,0,27,72,39,1,0,1,1,28
William Smallbone,2,41,143,74,7,255,1,0,1,129,525,246,3,1,5,2,182
Adam Smith,69,395,610,329,23,1321,51,24,27,732,4669,2653,52,6,27,14,728
Emile Smith Rowe,2,10,21,17,0,46,3,2,1,32,241,145,4,0,4,1,39
Robert Snodgrass,15,124,306,383,47,802,36,19,17,407,2713,1084,23,20,16,25,494
C?dric Soares,6,39,71,58,2,167,2,2,0,84,396,202,6,0,4,1,92
C?dric Soares1,58,247,444,245,16,931,4,4,0,340,1839,941,25,2,18,9,409
Dominic Solanke,18,76,289,308,75,667,62,26,36,418,2570,995,26,15,52,54,469
Tom?? Sou?ek,44,154,274,123,36,546,4,0,4,253,765,257,2,1,11,1,288
?a?lar S?y?nc?,263,1343,1303,65,33,2700,22,17,5,1779,8996,4279,10,0,17,2,1864
Dennis Srbeny,1,4,16,11,3,31,5,2,3,20,47,6,0,0,1,3,22
Jack Stacey,87,351,416,207,22,964,23,16,7,498,2768,1566,21,6,15,11,478
Junior Stanislas,9,65,133,192,18,386,18,11,7,220,1321,764,15,6,12,8,236
Jed Steer,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Dale Stephens,102,530,1199,250,7,1969,12,10,2,987,4706,1834,30,2,19,13,1336
Jack Stephens,196,720,832,52,20,1592,11,7,4,784,4165,2521,8,3,17,4,858
Raheem Sterling,11,85,509,1030,271,1606,107,56,51,1216,7347,3969,69,91,67,60,1319
Enda Stevens,83,502,960,852,73,2290,84,61,22,1136,5912,3177,63,20,55,43,1336
Marco Stiepermann,28,84,270,212,39,561,29,17,12,358,1894,995,27,8,26,21,413
John Stones,98,385,685,63,12,1127,5,5,0,835,5661,3594,24,0,3,0,869
Isaac Success,0,2,10,20,1,32,3,1,2,28,131,59,2,0,5,2,30
Ki Sung-yueng,3,21,40,17,0,78,2,2,0,42,168,76,1,0,1,2,51
Andrew Surman,9,52,82,20,0,152,0,0,0,87,311,102,1,0,4,2,85
Sam Surridge,0,3,6,13,6,22,2,1,1,12,61,20,0,1,3,1,16
Japhet Tanganga,35,135,162,32,2,325,7,6,1,175,751,390,3,0,13,5,161
Matt Targett,117,497,635,392,26,1508,21,8,13,641,2549,1376,29,5,16,14,770
James Tarkowski,306,864,876,104,72,1836,13,13,0,700,3154,1370,4,0,17,4,798
Charlie Taylor,100,406,616,341,9,1346,40,19,21,529,4398,1938,34,5,22,11,615
Neil Taylor,59,231,292,114,5,634,2,2,0,252,991,547,5,0,5,2,327
Nathan Tella,0,0,1,1,1,2,0,0,0,1,3,3,0,1,0,0,2
Alexander Tettey,119,534,871,142,11,1537,20,15,5,924,4306,1928,17,1,18,8,957
Jordan Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Thomas,5,38,106,82,5,223,3,3,0,116,488,219,2,2,7,3,149
Max Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Youri Tielemans,27,320,1183,690,52,2177,48,29,19,1312,4999,2517,44,12,47,27,1615
Kieran Tierney,40,227,261,196,14,676,15,12,3,355,1728,813,12,8,11,5,390
James Tomkins,130,563,297,32,21,883,2,1,1,354,1670,960,2,0,5,1,464
Fikayo Tomori,119,677,597,55,10,1322,12,9,3,911,4427,2230,15,0,11,4,972
Lucas Torreira,55,286,629,188,25,1094,23,17,6,605,3024,1280,14,3,18,9,719
Cenk Tosun,2,10,30,27,7,66,6,6,0,41,257,100,1,3,3,5,54
Cenk Tosun1,1,3,24,63,27,90,1,1,0,57,205,60,2,0,8,3,71
Andros Townsend,16,110,264,288,17,642,53,38,15,405,3221,1405,46,9,32,35,407
Adama Traor?,23,133,552,694,106,1335,246,183,63,946,10181,5631,111,71,88,65,1011
Mark Travers,28,32,0,0,0,32,0,0,0,22,89,55,0,0,0,0,15
Tr?z?guet,21,128,267,384,74,762,64,30,34,477,3260,1733,46,18,71,20,495
Leandro Trossard,15,108,392,543,94,1026,53,29,24,690,4417,2044,39,26,51,33,753
Tom Trybull,55,231,488,65,9,776,7,6,1,471,1841,692,9,0,16,7,484
Axel Tuanzebe,8,51,102,24,0,176,3,0,3,88,536,277,3,0,1,2,114
Yan Valery,28,132,196,131,11,453,27,14,13,173,1169,539,11,8,14,19,172
Jes?s Vallejo,18,70,62,7,0,139,1,1,0,74,271,156,2,0,2,1,93
Virgil van Dijk,315,1365,2126,102,49,3588,4,3,1,2484,9365,4594,19,3,2,2,2580
Jamie Vardy,28,39,282,424,168,735,47,23,24,390,2358,1198,21,38,51,16,487
Indiana Vassilev,0,0,4,11,3,15,1,1,0,12,69,12,0,0,1,2,12
Jan Vertonghen,148,608,706,72,6,1382,8,5,3,856,3837,2152,8,2,9,7,855
Jannik Vestergaard,109,456,558,46,18,1056,5,3,2,484,2690,1499,6,1,11,1,576
R?ben Vinagre,15,131,202,133,14,463,44,20,24,232,1856,1067,16,8,10,14,257
Jake Vokins,1,9,34,37,1,80,1,0,1,42,236,136,4,0,2,1,59
Mario Vran?i?,11,126,321,107,9,551,8,5,3,335,1779,1052,7,2,9,10,379
Mat?j Vydra,9,18,83,131,38,231,18,6,12,126,664,304,8,8,19,7,166
Theo Walcott,5,75,200,291,71,560,32,17,15,342,1707,905,23,11,38,22,387
Kyle Walker,59,434,1385,575,33,2372,31,23,8,1577,8964,4770,92,12,22,15,1721
Kyle Walker-Peters,29,145,260,130,10,530,19,17,2,278,1961,1106,20,6,9,6,282
Kyle Walker-Peters1,12,63,111,72,5,240,7,5,2,157,733,421,8,2,3,3,169
Aaron Wan-Bissaka,101,737,1113,745,41,2571,82,54,28,1245,6447,3535,67,21,34,44,1466
Victor Wanyama,0,2,16,3,0,20,1,1,0,11,96,60,1,0,0,0,11
Joel Ward,117,542,707,318,10,1564,15,8,7,591,2801,1511,20,0,20,12,752
James Ward-Prowse,118,441,1267,721,42,2411,21,14,7,896,3484,1356,36,3,28,21,1165
Kelland Watts,1,4,0,0,0,4,0,0,0,3,14,3,0,0,0,0,2
Adam Webster,284,1166,973,97,29,2223,18,14,4,1264,7893,5013,23,3,19,5,1444
Danny Welbeck,6,37,102,137,40,269,20,9,10,168,1062,369,7,7,21,20,190
Ashley Westwood,61,297,1368,489,22,2139,20,8,12,996,3766,1628,21,0,28,11,1278
Connor Wickham,0,5,29,31,7,65,4,2,2,26,116,40,1,2,4,2,47
Georginio Wijnaldum,41,267,1168,530,74,1947,74,41,33,1410,6609,3045,67,5,43,30,1439
Jetro Willems,61,261,317,198,19,764,32,21,11,359,1632,953,15,7,21,7,347
Brandon Williams,31,218,336,219,20,767,22,16,6,416,2445,1426,23,8,22,7,499
Neco Williams,5,55,114,89,9,255,11,6,5,154,812,342,5,5,5,1,149
Willian,17,181,730,1044,123,1921,92,65,27,1271,10183,5232,105,56,62,30,1431
Joe Willock,27,91,246,171,35,498,32,21,11,317,2210,1247,24,11,29,18,331
Jack Wilshere,1,11,66,29,2,105,4,1,3,74,434,195,1,1,8,9,77
Callum Wilson,23,73,314,475,143,855,45,24,21,565,2473,1014,26,23,107,51,634
Harry Wilson,16,110,379,363,50,840,33,17,16,539,2817,1086,17,6,35,21,536
Harry Winks,54,390,1271,283,4,1926,21,15,6,1349,6572,3263,43,1,26,15,1437
Chris Wood,24,55,293,383,105,725,14,6,8,387,1225,417,12,6,78,30,593
Granit Xhaka,125,610,1292,305,19,2193,32,25,7,1285,6390,3316,28,2,28,12,1591
Andriy Yarmolenko,9,75,196,255,49,523,16,10,6,362,2066,963,14,24,23,11,412
DeAndre Yedlin,39,139,166,104,5,408,6,1,5,206,872,483,15,3,14,5,221
Maya Yoshida,39,165,151,22,10,338,1,1,0,158,695,318,2,0,2,2,198
Ashley Young,35,185,444,229,7,851,14,7,7,380,1682,1035,17,3,9,7,488
Pablo Zabaleta,39,122,206,84,6,410,3,2,1,184,769,395,6,1,4,1,200
Wilfried Zaha,8,172,701,927,198,1749,267,163,104,1346,10538,5678,116,102,130,148,1406
Christoph Zimmermann,164,534,306,15,8,850,7,5,2,462,2931,1825,2,0,6,4,479
Oleksandr Zinchenko,24,265,741,500,8,1497,9,3,6,1055,3941,2190,48,1,13,8,1115
Richairo ?ivkovi?,0,0,13,16,2,28,3,0,3,18,90,48,2,0,1,3,20
Kurt Zouma,243,1136,1184,53,25,2361,12,8,4,1564,7667,4187,12,0,12,5,1712
