Nuno Tavares,0,23,13,1,0,1,0,68,23,22
Charlie Taylor,0,17,43,0,0,0,0,183,58,30
Nathan Tella,0,17,22,3,0,0,0,54,6,18
Alex Telles,0,23,9,1,0,2,0,99,30,24
Luke Thomas,0,15,16,0,0,0,0,97,24,32
Dominic Thompson,0,1,0,0,0,0,0,5,1,2
Youri Tielemans,0,32,36,0,0,4,0,188,24,19
Kieran Tierney,0,5,16,1,0,0,0,85,12,23
Takehiro Tomiyasu,0,16,13,0,0,0,0,89,48,39
James Tomkins,0,7,2,0,0,0,0,33,10,5
Ivan Toney,0,50,80,25,3,0,0,105,147,114
Ferr?n Torres,0,1,1,1,0,0,0,6,4,1
Cenk Tosun,0,0,0,0,0,0,0,1,0,1
Andros Townsend,0,10,39,1,0,1,0,80,7,18
Adama Traor?,0,10,26,9,0,0,0,49,15,16
Bertrand Traor?,0,0,4,2,1,0,0,11,4,4
Tr?z?guet,0,0,0,0,0,0,0,0,0,0
Francisco Trinc?o,0,13,22,1,0,0,0,73,6,16
Kieran Trippier,0,3,3,0,0,0,0,31,10,5
William Troost-Ekong,0,13,2,1,0,1,0,74,24,23
Leandro Trossard,0,24,26,13,1,1,0,142,9,20
Kostas Tsimikas,0,20,6,0,0,0,0,62,12,11
Axel Tuanzebe,0,3,3,0,0,0,0,29,13,12
Ozan Tufan,0,9,0,0,0,0,0,13,3,9
Christos Tzolis,0,2,4,2,0,0,0,13,3,11
Yan Valery,0,3,3,0,0,0,0,27,11,9
Virgil van Dijk,0,9,8,0,0,0,0,204,117,34
Rapha?l Varane,0,5,7,0,0,0,0,78,55,20
Jamie Vardy,0,13,12,19,0,0,1,25,24,50
Jo?l Veltman,0,39,38,0,1,1,0,182,55,29
Jannik Vestergaard,0,4,1,0,0,1,0,32,13,10
Nikola Vla?i?,0,8,16,3,0,0,0,30,5,7
Mat?j Vydra,0,9,8,5,0,0,0,14,18,50
Theo Walcott,0,1,6,2,0,0,0,12,4,4
Kyle Walker,0,7,12,1,0,0,0,104,19,16
Kyle Walker-Peters,0,27,47,3,0,0,0,187,27,28
Aaron Wan-Bissaka,0,15,13,1,0,1,0,126,19,32
Danny Ward,0,0,0,0,0,0,0,1,0,0
Joel Ward,0,22,21,1,0,0,0,140,58,39
James Ward-Prowse,0,22,15,0,0,0,0,259,27,34
Ollie Watkins,0,33,39,16,1,0,0,66,65,95
Adam Webster,0,16,4,0,0,0,0,89,56,15
Wout Weghorst,0,30,18,9,0,0,0,65,55,79
Danny Welbeck,0,17,13,4,1,0,0,29,47,51
Timo Werner,0,11,12,11,0,0,0,37,6,16
Ashley Westwood,0,29,22,0,0,1,0,174,9,13
Ben White,0,19,27,0,0,1,1,158,60,40
Brandon Williams,0,23,44,0,0,0,0,158,14,17
Neco Williams,0,0,0,0,0,0,0,0,0,2
Joe Willock,0,34,26,0,0,0,0,121,16,24
Callum Wilson,0,27,22,17,0,0,0,28,29,50
Harry Winks,0,11,13,0,0,0,0,47,4,4
Yoane Wissa,0,8,22,7,0,0,0,58,20,31
Chris Wood,0,14,7,16,0,0,0,23,92,91
Chris Wood1,0,19,10,10,1,0,0,23,112,100
Freddie Woodman,0,0,0,0,0,0,0,2,0,0
Granit Xhaka,0,29,19,2,0,1,0,146,27,29
Andriy Yarmolenko,0,1,4,3,0,0,0,5,5,8
Ashley Young,0,16,32,1,0,0,1,66,6,15
Nathan Young-Coombes,0,1,0,0,0,0,0,0,0,0
Wilfried Zaha,1,37,101,24,1,0,0,166,12,35
Christoph Zimmermann,0,1,2,0,0,0,0,11,2,0
Oleksandr Zinchenko,0,11,2,1,0,0,0,65,15,16
Hakim Ziyech,0,24,29,5,0,0,0,87,12,14
Kurt Zouma,0,11,6,0,0,0,1,92,50,31
Martin ?degaard,0,27,20,3,0,2,0,162,14,23
