link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
https://fbref.com/en/players/3a949a25/Martin-Dubravka,120220132,Martin D?bravka,SVK,GK,Newcastle Utd,32,26,26,2340,26.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,534,846,18819,14800,62,62,228,233,242,544,0.0,2,13,0,0,501,340,104,0,1,0,0,0,0,0,0,534,5,0,688,887,9,0,0,895,0,0,0,462,2679,1338,0,0,0,0,324,1,1,1,0,0,0,1,1,0,0,0,8,2,26,0,3,1.65,29,35,0.77,27.6,35.6,0,0,6,0,0,0,0,19,4,1,35.0,106.0,72.0,13.0,4.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,7.0,34.0,0.32,0.0,207.0,497.0,605.0,88.0,37.0,236.0,60.5,360.0,22.0,14.0,11.9
https://fbref.com/en/players/7314bba4/Shane-Duffy,120220133,Shane Duffy,IRL,DF,Brighton,29,18,15,1436,16.0,1,0,0,0,7,0,1.0,1.0,0.2,3,41,3,22,5,11.3,0.0,9,7,0,0,2,0,0,1,0,0,0,1,0,0,906,1039,18829,5992,249,277,535,572,117,177,0.2,4,50,1,0,1018,20,12,0,10,1,8,0,0,0,0,906,1,3,189,678,492,52,31,1218,1,1,0,627,2379,1312,7,0,7,0,851,15,12,12,3,0,8,14,6,18,6,16,76,1,15,3,12,1.39,15,19,-0.34,16.0,18.1,0,15,5,1,0,0,0,68,65,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,120220134,Paul Dummett,WAL,DF,Newcastle Utd,29,3,2,198,2.2,0,0,0,0,2,0,0.0,0.0,0.0,0,5,2,0,0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,51,73,771,363,31,36,17,26,3,10,0.0,0,3,0,0,55,18,0,0,0,3,18,0,0,0,0,51,0,1,9,33,51,12,0,96,0,0,0,33,128,36,1,0,1,0,37,7,3,3,4,0,5,8,3,0,5,3,5,0,1,1,13,2.33,1,1,0.5,1.9,2.2,0,3,3,0,0,0,0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/282f75f3/Lewis-Dunk,120220135,Lewis Dunk,ENG,DF,Brighton,29,29,29,2573,28.6,1,0,0,0,3,1,1.3,1.3,0.4,14,83,3,19,7,10.8,-0.3,20,16,1,0,3,0,0,3,2,1,0,0,0,0,1726,1958,35875,11690,467,508,1019,1077,228,338,0.4,3,87,4,1,1885,69,62,0,16,3,6,0,0,0,0,1726,4,4,281,1180,949,76,37,2197,4,4,0,1306,5934,2863,7,2,11,3,1575,10,8,5,5,0,5,11,6,28,4,27,113,3,28,0,1,1.38,32,32,0.21,35.3,32.9,0,9,4,0,0,0,0,170,81,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3bb7b8b4/Ederson,120220136,Ederson,BRA,GK,Manchester City,27,37,37,3330,37.0,0,0,0,0,3,0,0.0,0.0,0.0,0,3,0,0,0,0.0,0.0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1016,1128,22789,14725,280,280,519,523,212,316,0.1,0,7,1,0,951,175,36,1,2,0,1,0,0,0,0,1016,2,2,906,1159,10,0,0,1169,0,0,0,795,3425,2214,0,0,0,0,714,2,1,2,0,0,0,2,2,0,0,0,12,0,37,0,0,2.43,97,26,-0.08,86.5,23.7,0,1,4,0,0,1,0,43,10,3,26.0,83.0,57.0,28.0,6.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,25.7,0.3,-0.3,87.0,182.0,988.0,165.0,25.7,138.0,26.8,300.0,21.0,55.0,19.0
https://fbref.com/en/players/0562b7f1/Odsonne-Edouard,120220137,Odsonne ?douard,FRA,FW,Crystal Palace,23,28,18,1564,17.4,6,3,1,1,4,0,6.4,5.6,1.9,42,42,109,39,17,13.3,-0.4,51,33,0,8,9,0,1,4,2,0,1,1,0,0,309,429,3784,791,210,265,75,105,5,7,1.6,21,24,10,0,406,19,0,0,0,7,3,0,0,0,0,309,4,13,20,71,303,316,82,678,67,30,37,381,2143,1122,24,16,62,27,479,16,10,2,7,7,7,21,14,5,15,0,18,0,6,10,7,1.36,25,19,0.44,22.5,19.2,0,25,6,4,0,0,0,62,38,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d313e8ff/CJ-Egan-Riley,120220138,CJ Egan-Riley,ENG,DF,Manchester City,18,1,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,27,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,6,3.0,2,0,43.13,1.1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/2fba6108/Anthony-Elanga,120220139,Anthony Elanga,SWE,FW,Manchester Utd,19,21,14,1214,13.5,2,2,0,0,0,0,2.6,2.6,2.4,32,18,114,21,7,15.7,-0.6,21,12,0,2,1,4,2,5,2,0,1,0,1,1,340,450,4282,910,229,265,71,97,12,21,1.2,9,11,8,2,434,14,0,2,1,21,14,0,0,0,0,340,2,16,11,111,214,296,56,619,31,11,20,354,2063,993,24,10,37,15,447,26,20,12,12,2,15,29,14,1,16,9,7,0,5,7,3,1.43,20,17,0.34,18.0,16.4,0,8,22,3,0,0,0,50,24,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/b9e1436c/Harvey-Elliott,120220140,Harvey Elliott,ENG,MF,Liverpool,18,6,4,346,3.8,0,0,0,0,0,0,0.8,0.8,0.6,10,36,38,10,1,18.5,-0.8,25,18,1,0,4,2,0,2,2,0,0,0,0,0,209,256,3057,789,121,135,68,79,11,14,0.4,9,21,6,2,246,8,0,1,1,10,3,2,1,0,0,209,2,8,1,23,130,151,19,302,9,2,7,174,882,486,15,2,8,0,226,3,0,1,1,1,0,6,6,1,7,4,2,0,2,2,6,2.67,7,2,-0.54,10.3,3.6,0,2,6,0,0,0,0,31,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,120220141,Mohamed Elneny,EGY,MF,Arsenal,29,14,8,806,9.0,0,2,0,0,1,0,0.2,0.2,0.4,5,43,2,8,2,26.9,-0.2,17,15,1,0,1,0,0,3,3,0,0,0,0,0,528,565,8669,2398,248,263,236,242,32,39,0.3,9,59,2,0,549,16,14,1,0,0,0,0,0,0,0,528,0,6,33,145,391,97,3,630,1,0,1,365,1508,713,4,1,4,3,467,16,8,10,5,1,7,12,5,1,6,14,13,0,8,6,19,1.71,20,17,-0.01,15.7,13.8,0,5,5,0,0,0,0,51,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,120220142,Mohamed Elyounoussi,NOR,MF,Southampton,26,30,23,2042,22.7,4,2,0,0,4,0,5.5,5.5,2.3,59,81,124,43,17,14.7,-1.5,57,42,0,5,6,3,1,6,3,0,0,3,0,0,432,638,5864,1378,279,367,118,168,15,38,2.1,28,39,19,3,629,6,1,5,1,29,2,1,0,0,0,432,3,24,37,133,370,443,84,933,45,28,17,485,3240,1513,52,13,63,38,594,36,17,14,15,7,11,39,28,2,21,12,28,0,12,7,5,1.1,24,35,0.36,29.7,32.7,0,28,18,1,0,0,0,82,38,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/df8b52a5/Emerson,120220143,Emerson,BRA,DF,Tottenham,22,31,26,2286,25.4,1,1,0,0,5,0,1.5,1.5,2.2,68,68,175,15,4,14.6,-0.5,50,42,0,4,2,2,0,4,4,0,0,0,0,0,1170,1450,16330,4045,686,762,368,459,52,94,3.0,28,32,28,14,1194,254,16,1,2,74,238,0,0,0,0,1170,2,47,98,579,666,530,56,1765,34,17,17,911,4344,2277,28,8,27,18,1019,72,47,50,16,6,36,67,31,2,23,22,92,1,17,5,3,1.81,44,26,-0.16,41.2,24.2,0,28,45,2,0,0,0,152,33,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,120220144,Christian Eriksen,DEN,MF,Brentford,29,11,10,939,10.4,1,4,0,0,1,0,1.3,1.3,3.5,21,82,22,22,8,24.6,-0.3,57,26,27,1,1,1,1,7,2,5,0,0,0,0,478,639,9842,3756,193,210,171,215,102,179,2.8,30,84,17,7,524,111,43,4,8,86,5,54,21,22,4,478,4,7,18,137,374,238,12,740,16,8,8,409,1889,1044,16,3,18,9,475,13,6,4,5,4,8,17,9,1,8,9,14,0,10,1,0,2.0,20,10,1.61,15.6,13.0,0,5,3,0,0,0,0,69,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/b579e83d/Oghenekaro-Etebo,120220145,Oghenekaro Etebo,NGA,MF,Watford,25,9,4,401,4.5,0,0,0,0,3,0,0.1,0.1,0.1,3,16,1,3,0,31.0,-0.1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,151,168,3035,923,50,54,79,85,21,26,0.2,2,15,3,1,156,11,11,0,2,2,0,0,0,0,0,151,1,1,15,65,130,12,0,204,10,6,4,106,548,248,1,0,3,2,123,11,8,7,4,0,3,8,5,1,2,5,5,0,3,5,3,0.89,3,8,0.01,3.2,5.9,0,8,3,0,0,0,0,31,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,120220146,Jonny Evans,NIR,DF,Leicester City,33,18,16,1348,15.0,1,1,0,0,3,0,0.6,0.6,0.8,1,49,4,3,2,5.6,0.4,10,8,2,0,0,0,0,2,1,1,0,0,0,0,846,1020,16742,6172,251,290,492,532,95,177,0.7,4,52,5,0,974,44,36,1,1,3,8,0,0,0,0,846,2,3,154,632,484,38,12,1147,3,2,1,657,2803,1537,3,0,4,0,747,24,14,14,8,2,14,22,8,13,4,20,59,0,12,2,2,1.61,27,23,0.31,21.3,21.7,0,15,11,0,0,0,0,105,48,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/ae4fc6a4/Eberechi-Eze,120220147,Eberechi Eze,ENG,MF,Crystal Palace,23,13,6,605,6.7,1,1,0,0,1,0,0.4,0.4,0.9,20,33,38,10,1,20.8,0.6,24,12,8,1,1,1,1,2,1,1,0,0,0,0,234,304,3880,972,124,145,82,101,25,41,0.8,11,22,7,2,268,33,12,1,3,27,1,16,9,3,0,234,3,7,4,48,190,143,11,376,23,14,9,222,1381,662,16,3,20,10,262,10,6,5,2,3,6,11,5,1,3,5,1,0,2,7,12,1.0,6,8,-0.49,8.6,5.7,0,5,12,0,0,0,0,38,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,120220148,?ukasz Fabia?ski,POL,GK,West Ham,36,37,37,3330,37.0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,666,1013,20643,15735,110,111,270,274,281,622,0.0,0,10,0,0,665,348,71,0,1,0,0,0,0,0,0,666,0,1,978,1081,3,0,0,1084,0,0,0,593,3722,2293,0,0,0,1,414,0,0,0,0,0,0,0,0,0,0,0,11,0,37,0,0,1.51,60,50,1.27,51.1,51.6,0,1,7,0,0,1,0,21,11,0,50.0,162.0,111.0,16.0,8.0,13.0,8.0,6.0,2.0,3.0,1.0,2.0,8.0,46.8,0.26,-1.2,193.0,525.0,736.0,164.0,38.2,277.0,44.4,595.0,28.0,12.0,10.4
https://fbref.com/en/players/7f3b388c/Fabinho,120220149,Fabinho,BRA,MF,Liverpool,27,29,26,2314,25.7,5,1,2,2,7,0,3.9,2.4,1.3,18,134,37,19,7,19.9,1.1,53,42,0,0,3,6,2,5,3,0,0,2,0,0,1350,1550,21821,5712,676,741,548,608,94,135,1.9,16,151,12,1,1525,23,23,5,4,6,0,0,0,0,0,1350,2,17,42,343,1175,281,21,1786,15,11,4,942,3953,1874,27,1,24,13,1231,46,25,17,23,6,24,70,46,10,23,39,25,1,21,3,1,2.38,62,18,-0.24,60.7,23.5,0,40,28,0,0,0,0,193,43,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/e5d01ecf/Kiko-Femenia,120220150,Kiko Femen?a,ESP,DF,Watford,30,27,26,2142,23.8,0,5,0,0,2,0,0.1,0.1,3.6,40,100,48,3,1,20.7,-0.1,45,33,11,0,0,1,0,6,5,1,0,0,0,0,867,1228,13397,6151,485,566,300,425,54,166,2.3,25,56,22,9,917,308,29,0,1,106,242,37,25,11,0,867,3,23,101,455,569,418,11,1431,14,7,7,611,3099,1626,34,6,41,7,667,35,22,23,10,2,21,37,16,8,16,37,51,0,17,1,0,0.56,21,49,-0.12,23.6,36.5,0,12,13,2,0,0,0,135,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4596da74/Evan-Ferguson,120220151,Evan Ferguson,IRL,MF,Brighton,16,1,0,23,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,73,0,3,4,0,0,1,1,0.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,5,1,7,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0,1,-3.89,0.2,0.4,0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/2f8d27bc/Nathan-Ferguson,120220152,Nathan Ferguson,ENG,DF,Crystal Palace,20,1,0,9,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,29,30,3,3,0,0,0,2,0.0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,3,0,0,0,4,1,0,0,5,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0,0,-0.11,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,120220153,Bruno Fernandes,POR,MF,Manchester Utd,26,36,35,3111,34.6,10,6,0,2,10,0,9.7,8.1,9.0,78,237,190,87,29,21.9,0.3,155,115,19,5,10,5,1,11,8,0,1,2,0,0,1549,2093,26517,7848,792,925,509,636,195,371,6.9,88,170,81,14,1891,180,39,22,29,148,22,68,22,29,0,1549,22,50,64,359,1135,965,100,2443,52,26,26,1450,6657,3514,65,24,46,40,1799,54,28,26,22,6,26,91,65,0,36,17,42,2,26,1,0,1.44,49,54,-1.6,50.6,48.9,0,33,47,3,0,0,0,180,19,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f127d782/Alvaro-Fernandez,120220154,?lvaro Fern?ndez,ESP,GK,Brentford,23,12,12,1080,12.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,517,8817,5774,77,79,149,154,109,282,0.0,0,10,0,0,396,120,37,0,0,0,0,0,0,0,0,336,1,0,422,540,6,0,0,546,0,0,0,340,1672,890,0,0,1,0,280,0,0,0,0,0,0,0,0,0,0,0,5,2,12,0,19,0.92,13,24,-1.03,11.2,16.6,0,0,3,0,0,0,1,18,2,2,24.0,69.0,47.0,3.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,19.9,0.28,-2.1,64.0,216.0,433.0,60.0,33.9,83.0,36.9,194.0,9.0,18.0,16.8
https://fbref.com/en/players/f25b010f/Federico-Fernandez,120220155,Federico Fern?ndez,ARG,DF,Newcastle Utd,32,7,5,523,5.8,0,0,0,0,0,0,0.4,0.4,0.3,0,12,1,6,1,10.2,-0.4,4,1,0,0,3,0,0,1,0,0,0,1,0,0,182,211,3540,1534,60,63,99,108,21,35,0.2,1,6,0,0,202,8,6,1,1,1,2,0,0,0,0,182,1,2,53,157,100,11,8,265,0,0,0,152,619,311,0,0,1,0,169,3,0,3,0,0,2,5,3,10,0,4,28,0,4,2,11,0.86,7,12,-0.46,7.0,10.5,0,1,2,0,0,0,0,24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/101da2b5/Fernandinho,120220156,Fernandinho,BRA,MF,Manchester City,36,19,10,964,10.7,2,1,0,0,1,0,1.6,1.6,1.0,16,81,11,18,3,16.7,0.4,30,23,0,0,4,3,0,4,4,0,0,0,0,0,746,842,12820,3829,344,368,326,360,56,79,1.1,10,74,17,1,833,8,7,6,2,2,1,0,0,0,0,746,1,7,35,172,622,137,17,927,11,9,2,637,2931,1483,18,0,6,7,742,21,10,7,10,4,9,27,18,2,6,8,13,1,7,9,19,2.63,34,12,0.19,25.8,10.4,0,14,10,0,0,0,0,85,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,120220157,Roberto Firmino,BRA,FW,Liverpool,29,20,10,990,11.0,5,4,0,0,3,0,4.7,4.7,1.7,27,40,100,30,11,15.3,0.3,40,35,0,1,3,1,0,5,4,0,0,1,0,0,390,501,5132,1178,237,266,107,150,15,21,1.7,16,31,12,1,486,15,1,5,2,8,7,0,0,0,0,390,0,16,4,49,302,322,68,664,33,17,16,370,1882,883,24,6,33,25,500,23,14,5,8,10,3,16,13,0,20,4,3,0,3,10,2,2.25,32,9,0.42,23.1,12.0,0,7,6,3,0,0,0,53,14,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/24f59bb2/Junior-Firpo,120220158,Junior Firpo,DOM,DF,Leeds United,24,24,19,1711,19.0,0,2,0,0,11,0,0.9,0.9,1.9,36,111,72,11,1,14.6,-0.9,52,40,4,2,3,3,0,4,2,1,1,0,0,0,768,952,12029,4281,417,475,299,362,38,71,1.6,22,70,16,6,799,149,5,0,3,26,144,0,0,0,0,768,4,15,60,346,562,257,38,1152,28,16,12,585,2858,1718,29,2,17,7,670,61,29,30,26,5,31,59,28,6,16,24,37,0,11,5,1,0.83,18,49,-1.31,20.8,37.2,0,39,15,1,0,0,1,89,27,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/eeb6551f/Ashley-Fletcher,120220159,Ashley Fletcher,ENG,FW,Watford,25,3,0,30,0.3,0,0,0,0,0,0,0.6,0.6,0.0,1,0,1,2,1,17.6,-0.6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,7,23,10,2,2,0,0,0,0,0.0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,3,0,1,1,2,5,7,2,14,0,0,0,10,53,31,1,1,1,1,10,2,1,1,1,0,1,1,0,1,0,0,0,0,0,3,14,0.0,0,0,1.14,1.2,0.2,0,1,0,0,0,0,0,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/ed1e53f3/Phil-Foden,120220160,Phil Foden,ENG,FW,Manchester City,21,28,24,2128,23.6,9,5,0,0,1,0,9.4,9.4,6.3,71,98,248,57,22,14.5,-0.4,89,63,13,3,7,2,1,13,8,3,0,2,0,0,881,1102,12909,2621,542,595,235,294,56,115,5.3,40,50,37,9,995,104,19,7,8,132,7,65,32,23,0,881,3,32,6,66,426,820,137,1303,58,37,21,872,4436,1941,43,39,48,34,1023,16,8,10,4,2,7,17,10,0,9,11,5,0,15,4,5,2.43,59,16,-0.27,52.4,14.7,0,15,23,14,0,0,0,83,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/132a82f1/Wesley-Fofana,120220161,Wesley Fofana,FRA,DF,Leicester City,20,7,7,630,7.0,0,0,0,0,2,0,0.4,0.4,0.0,10,28,1,3,1,7.9,-0.4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,470,528,8686,2839,168,183,266,284,29,50,0.1,2,25,0,0,520,8,7,0,1,0,1,0,0,0,0,470,0,4,55,305,275,19,5,594,3,3,0,434,2958,1710,9,1,5,2,439,12,8,11,1,0,7,11,4,2,3,12,26,1,7,0,2,1.43,13,7,0.95,9.4,8.8,0,7,7,0,0,0,0,43,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/82927de4/Pablo-Fornals,120220162,Pablo Fornals,ESP,FW,West Ham,25,36,32,2795,31.1,6,3,0,0,4,0,4.6,4.6,6.3,49,191,200,43,11,18.7,1.4,109,86,9,5,5,3,1,11,9,1,0,1,0,0,1052,1417,17266,5582,529,613,363,484,111,205,4.5,48,111,51,8,1339,73,5,11,19,87,9,41,32,2,0,1052,5,36,33,262,819,665,65,1731,54,23,31,981,4917,2219,37,11,47,28,1184,54,28,21,21,12,22,84,62,2,47,27,16,1,19,4,0,1.39,45,38,-0.06,37.8,41.5,0,24,28,6,1,0,0,182,23,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
