Keane Lewis-Potter,289,415,4218,969,169,206,89,119,19,56,2.0,13,11,14,4
Victor Lindel?f,826,927,13195,3696,398,435,355,385,48,70,0.4,8,62,3,0
Valentino Livramento,689,802,10004,2947,421,457,223,257,27,53,0.8,12,58,16,3
Giovani Lo Celso,449,503,6799,2073,244,260,153,165,33,45,1.9,18,44,14,3
Tom Lockyer,301,422,6628,3120,81,104,158,189,57,113,0.3,3,37,4,0
Sean Longstaff,991,1241,15314,4980,551,636,351,430,62,99,3.0,20,82,26,4
Max Lowe,84,130,1242,436,53,71,25,42,6,12,0.1,2,6,3,0
Douglas Luiz,1800,2101,31199,7807,812,871,775,870,167,276,5.3,53,137,39,8
Sa?a Luki?,428,496,6753,1796,204,229,193,210,20,29,0.5,11,31,5,0
Ian Maatsen,97,138,1316,400,60,73,26,46,4,8,0.2,2,6,2,1
Alexis Mac Allister,1704,1967,26565,7659,884,970,656,722,100,161,4.9,47,162,41,2
James Maddison,1210,1500,19513,6251,631,684,457,557,94,180,6.3,67,130,59,3
Noni Madueke,412,486,5511,1281,268,294,115,136,13,20,2.0,20,23,13,2
Gabriel Magalh?es,1914,2157,32123,10388,841,885,942,1013,108,199,0.7,3,143,9,1
Harry Maguire,917,1103,16999,6419,382,423,412,472,102,176,0.9,6,78,6,0
Kobbie Mainoo,748,868,10519,2654,439,486,237,266,31,51,1.6,15,47,9,1
Orel Mangala,570,646,9021,2312,292,321,225,247,37,47,0.3,6,39,1,0
Benson Manuel,48,59,693,153,27,27,16,22,3,4,0.2,1,2,3,2
Solly March,203,261,3145,899,118,139,62,78,17,27,1.0,7,10,7,0
Anthony Martial,109,139,1267,263,70,80,25,33,1,2,0.2,6,6,2,0
