https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,120230021,Samuel Amo-Ameyaw,ENG,MF,Southampton,16,1,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,74,11,0,1,3,3,0,0,0.0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,5,3,0,8,4,3,1,4,70,64,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.00,0,0,+0.97,0.1,0.7,0,0,0,0,0,0,0,1,0,1
https://fbref.com/en/players/e34fc66d/Joachim-Andersen,120230022,Joachim Andersen,DEN,DF,Crystal Palace,26,32,32,2782,30.9,1,0,0,0,8,0,1.8,1.8,1.3,16,105,7,22,9,13.9,-0.8,25,20,3,0,0,1,1,1,0,1,0,0,0,0,1561,1972,36474,13911,346,391,927,1007,281,534,1.0,12,153,8,1,1840,123,107,4,44,10,13,1,0,0,0,1561,9,13,355,1232,996,89,39,2303,9,5,4,1318,6889,3787,8,2,8,3,1498,42,22,30,12,0,16,32,16,13,15,24,188,1,30,0,0,1.31,35,37,+0.92,34.0,35.4,0,27,16,2,0,0,2,180,87,34
https://fbref.com/en/players/de31038e/Elliot-Anderson,120230023,Elliot Anderson,ENG,MF,Newcastle Utd,19,22,3,410,4.6,0,1,0,0,0,0,1.0,1.0,1.3,23,24,35,11,4,16.0,-1.0,22,16,0,2,0,4,0,1,1,0,0,0,0,0,150,198,2043,599,90,104,44,56,5,10,1.5,9,15,4,0,193,3,0,1,0,9,2,1,0,0,0,150,2,10,7,44,99,151,39,286,29,10,13,160,970,522,15,12,9,10,182,11,5,5,3,3,6,12,6,2,9,6,2,0,0,19,12,1.82,8,7,-0.80,11.7,5.5,0,6,10,1,0,0,0,29,11,5
https://fbref.com/en/players/e4238fb1/Jaidon-Anthony,120230024,Jaidon Anthony,ENG,MF,Bournemouth,22,30,11,1257,14.0,3,1,0,0,2,0,2.2,2.2,1.0,31,49,72,22,13,19.3,+0.8,38,28,3,4,1,1,1,4,2,0,1,0,1,0,387,526,5818,1610,225,257,110,150,31,63,1.1,12,24,19,7,480,45,9,2,5,43,21,14,9,1,1,387,1,18,23,150,271,304,33,717,47,15,30,423,2449,1032,25,13,25,27,464,30,17,15,9,6,8,24,16,3,27,10,19,0,4,19,8,0.97,9,29,-0.85,13.6,26.0,0,9,12,5,0,0,0,80,10,12
https://fbref.com/en/players/ac05f970/Michail-Antonio,120230025,Michail Antonio,JAM,FW,West Ham,32,33,21,1829,20.3,5,3,0,0,2,0,6.6,6.6,1.3,49,27,120,39,13,11.6,-1.6,39,24,0,7,3,5,0,9,6,0,3,0,0,0,186,348,2663,501,114,168,55,108,12,31,0.8,15,12,8,2,335,12,1,1,1,35,8,0,0,0,0,186,1,18,15,39,262,308,80,596,66,27,29,375,2585,1237,26,18,76,45,476,14,7,1,8,5,3,12,9,5,8,5,9,0,2,12,1,1.09,23,29,+0.10,25.9,29.3,0,28,44,12,0,1,0,43,50,88
https://fbref.com/en/players/99127249/Antony,120230026,Antony,BRA,FW,Manchester Utd,22,25,23,1802,20.0,4,2,0,0,5,0,6.6,6.6,2.9,95,74,168,72,24,19.6,-2.6,74,61,0,5,3,4,1,7,6,0,1,0,0,0,651,819,8497,1915,439,495,146,197,31,51,2.4,28,29,33,2,804,15,1,3,2,32,13,1,0,0,0,651,0,29,12,134,348,609,85,1066,77,30,38,763,4783,2569,60,32,37,12,813,22,9,9,9,4,8,28,20,0,18,11,6,0,6,2,0,1.88,29,21,+0.01,32.5,25.2,0,15,25,2,0,0,0,99,5,19
https://fbref.com/en/players/05e8ca6d/Cameron-Archer,120230027,Cameron Archer,ENG,FW,Aston Villa,21,6,0,49,0.5,0,0,0,0,0,0,0.0,0.0,0.0,3,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,108,44,5,5,3,5,0,0,0.0,0,2,0,0,11,1,1,0,0,1,0,0,0,0,0,8,0,1,0,1,8,7,3,15,1,1,0,15,114,72,1,1,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1.17,0,1,-2.00,0.2,0.4,0,2,1,1,0,0,0,2,0,0
https://fbref.com/en/players/2f965a72/Alphonse-Areola,120230028,Alphonse Areola,FRA,GK,West Ham,29,5,2,309,3.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,92,1737,1323,25,25,22,22,19,43,0.0,0,0,0,0,59,32,2,0,0,0,0,0,0,0,0,67,1,0,91,98,0,0,0,98,0,0,0,53,253,153,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,0.80,5,7,-0.26,5.3,7.5,0,1,0,0,0,1,0,1,0,0,7,16,9,0,1,1,1,2,2,0,0,0,1,7.3,0.33,+0.3,14,37,61,14,33.4,30,33.0,47,2,1,10.3
https://fbref.com/en/players/328f7d51/Joe-Aribo,120230029,Joe Aribo,NGA,MF,Southampton,26,21,13,1224,13.6,2,0,0,0,2,0,1.5,1.5,0.8,19,39,64,14,8,10.9,+0.5,27,23,0,1,1,1,1,2,1,0,1,0,0,0,280,385,3591,907,187,240,66,87,9,12,0.5,9,20,9,0,376,9,0,0,0,8,2,0,0,0,0,280,0,16,14,87,269,222,46,566,39,17,21,294,1294,615,10,7,35,22,354,31,20,15,12,4,11,20,9,1,13,10,11,0,3,8,8,0.57,13,24,+0.26,13.5,16.6,0,10,13,0,0,0,0,76,30,43
https://fbref.com/en/players/68c720b5/Adam-Armstrong,120230030,Adam Armstrong,ENG,FW,Southampton,25,30,14,1335,14.8,2,1,0,0,2,0,2.1,2.1,1.3,39,16,70,25,12,15.9,-0.1,24,19,0,2,1,1,1,2,1,0,0,0,0,1,220,302,3235,585,120,146,71,89,13,23,0.8,11,13,10,2,267,35,0,0,4,14,3,0,0,0,0,220,0,21,11,71,176,222,46,458,43,13,25,255,2338,996,29,11,24,22,273,14,9,6,5,3,3,10,7,3,12,5,6,0,0,16,4,0.80,17,24,+0.82,13.8,24.0,0,17,9,2,0,0,0,54,5,21
