Sa?a Luki?,9,49,155,52,3,253,5,4,1,146,875,413,7,1,3,1,171
Lyanco,123,368,297,64,12,720,11,8,2,368,1892,1034,8,1,11,4,353
Alexis Mac Allister,48,367,1194,644,63,2176,72,42,21,1319,6135,3072,74,8,47,36,1644
James Maddison,17,160,647,655,103,1445,107,46,39,964,5653,2671,44,31,45,31,1075
Noni Madueke,11,45,133,233,62,405,63,33,24,278,2090,1203,21,26,17,13,315
Gabriel Magalh?es,307,1153,1419,215,53,2776,3,2,0,1746,8780,5471,43,3,19,4,1934
Harry Maguire,77,353,291,32,9,672,3,2,1,414,2286,1449,6,1,1,0,448
Riyad Mahrez,14,105,494,802,110,1391,73,25,27,934,5159,2361,47,45,35,27,1042
Kobbie Mainoo,0,2,4,5,3,11,1,0,1,5,64,48,0,0,0,0,6
Ainsley Maitland-Niles,73,328,440,155,7,912,22,17,5,407,2036,885,13,2,26,13,509
Tyrell Malacia,54,378,392,225,16,989,19,6,13,472,2127,1023,17,3,17,8,557
Orel Mangala,31,183,380,99,8,655,34,16,12,334,1742,808,6,2,11,9,383
Javier Manquillo,2,11,16,9,1,36,0,0,0,20,82,38,0,0,0,0,20
Sekou Mara,5,27,99,103,26,221,29,13,16,129,727,288,9,2,28,18,151
Solly March,46,191,521,962,138,1659,114,58,35,1024,6810,3074,48,47,55,32,1124
Emiliano Marcondes,1,1,2,0,0,3,1,0,0,2,11,7,0,0,0,0,2
Marquinhos,0,0,2,1,0,3,0,0,0,2,6,1,0,0,0,0,3
Anthony Martial,10,31,166,249,49,442,26,14,9,297,1296,570,13,8,33,20,371
Gabriel Martinelli,19,129,419,965,223,1490,132,59,55,1019,7180,3297,65,70,83,56,1115
Emiliano Mart?nez,1218,1463,17,0,0,1479,0,0,0,851,4474,2627,0,0,2,0,707
Lisandro Mart?nez,281,934,829,60,11,1809,16,14,0,1061,5256,2986,16,0,11,9,1138
Pape Matar Sarr,15,65,104,21,1,190,5,2,1,122,577,216,0,0,5,2,125
Jean-Philippe Mateta,18,37,112,119,38,266,8,3,5,145,674,251,9,5,27,18,185
Jo?l Matip,111,482,468,62,17,1004,7,4,3,657,4140,2907,22,1,14,1,720
Neal Maupay,1,27,172,194,49,387,19,7,12,219,864,306,7,3,38,16,280
Kevin Mbabu,4,38,40,38,0,114,6,4,2,57,273,159,2,0,1,2,59
Bryan Mbeumo,24,177,425,755,125,1334,88,45,37,776,4292,1862,33,26,72,54,862
James McArthur,5,22,29,9,0,60,2,1,0,36,168,84,2,0,1,3,40
Alex McCarthy,205,260,1,0,0,261,0,0,0,139,546,264,0,0,0,0,133
John McGinn,37,218,756,388,45,1348,70,45,14,804,4072,1799,35,8,58,35,888
Scott McKenna,151,501,333,45,21,877,7,5,1,430,1885,929,1,0,2,2,508
Weston McKennie,41,188,401,228,17,807,16,11,4,400,1738,791,16,0,28,25,445
Dwight McNeil,52,266,505,614,61,1357,108,54,51,738,5432,2144,44,16,53,45,762
Scott McTominay,69,205,287,132,25,618,26,13,9,315,1610,782,16,3,24,19,359
Ben Mee,272,1089,887,156,71,2122,13,12,1,1146,4790,2581,11,3,18,2,1179
Edouard Mendy,265,304,3,0,0,307,1,0,1,171,790,423,0,0,0,0,157
Nampalys Mendy,12,139,310,45,2,490,11,7,3,283,1352,468,5,0,7,1,333
Chris Mepham,285,852,455,36,14,1336,7,3,3,650,3099,1628,6,2,4,3,788
Illan Meslier,903,1116,5,2,1,1122,0,0,0,596,3396,1969,0,0,1,1,424
Alex Mighten,0,1,0,3,0,4,3,0,2,4,27,10,0,0,0,0,4
Lewis Miley,1,3,4,2,0,9,0,0,0,3,15,1,0,0,0,0,3
Luka Milivojevi?,28,117,153,55,1,321,1,1,0,162,697,263,3,0,4,6,178
James Milner,24,196,390,264,24,848,21,11,8,447,1868,886,17,5,19,14,551
Yerry Mina,58,198,176,30,16,402,2,1,0,217,1089,622,4,1,4,0,255
Tyrone Mings,384,1276,877,81,21,2228,12,6,3,1379,7995,4556,21,3,8,7,1486
Tyrick Mitchell,115,654,834,431,35,1899,30,17,9,827,3148,1433,19,4,35,17,957
Kaoru Mitoma,18,146,466,716,177,1312,130,59,55,891,6882,3828,82,85,60,33,986
Aleksandar Mitrovi?,27,79,392,349,144,806,47,23,22,451,1873,715,15,10,65,58,646
Kieffer Moore,36,59,286,178,49,522,13,2,7,252,940,302,8,2,42,31,396
Andrew Moran,0,0,5,1,0,6,0,0,0,3,2,1,0,0,2,0,3
?lex Moreno,60,327,337,293,43,949,57,23,27,510,3260,1642,29,16,38,15,570
Mason Mount,17,110,415,455,56,969,31,15,13,530,2745,1429,34,11,36,29,678
Lucas Moura,0,15,47,58,12,118,11,5,6,65,387,169,8,2,6,5,83
Jo?o Moutinho,42,243,658,325,15,1218,15,8,7,615,2554,1350,23,0,14,7,769
Divin Mubama,1,2,6,3,0,11,2,1,1,7,49,3,0,0,0,2,8
Mykhailo Mudryk,7,40,112,175,28,323,39,13,20,194,1438,689,20,7,29,11,207
Jacob Murphy,11,58,214,329,75,590,44,15,21,365,2498,1516,32,30,17,23,421
Enock Mwepu,1,12,54,53,7,116,5,1,4,58,318,141,2,1,10,5,80
Vitaliy Mykolenko,124,576,693,370,26,1625,25,11,14,701,3103,1491,33,7,32,8,798
Keylor Navas,515,576,2,0,0,578,1,1,0,267,1718,1174,0,0,1,0,175
Wilfred Ndidi,83,406,652,92,5,1129,15,10,4,564,2464,1075,14,0,14,10,659
Reiss Nelson,5,25,35,99,23,157,9,7,2,99,710,439,5,8,3,9,112
Neto,768,890,6,0,0,895,1,1,0,446,2814,2029,0,0,1,0,271
Pedro Neto,6,61,166,298,46,517,54,18,30,325,2373,1181,24,18,29,13,363
R?ben Neves,177,811,1307,394,25,2483,32,20,9,1318,6007,2980,29,1,22,13,1621
Moussa Niakhate,96,301,159,69,7,528,4,0,4,184,923,435,0,0,5,1,189
Eddie Nketiah,10,35,157,221,87,407,34,15,13,259,1682,603,16,22,30,20,305
Matheus Nunes,64,325,656,397,52,1354,85,44,28,851,5513,2640,54,10,41,39,943
Darwin N??ez,12,51,179,412,154,633,44,18,19,387,2795,1408,33,31,41,27,491
Ethan Nwaneri,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Christian N?rgaard,78,338,554,165,42,1050,19,8,10,454,1518,671,11,2,14,10,526
Lewis O'Brien,19,72,161,71,3,297,17,7,3,157,947,518,9,2,12,7,166
Odeluga Offiah,0,11,21,3,0,35,1,1,0,17,90,44,0,0,1,0,19
Angelo Ogbonna,111,331,197,17,7,545,0,0,0,255,1288,436,0,0,1,3,281
Michael Olise,25,243,709,911,86,1840,141,54,59,1048,6663,3366,74,38,85,47,1215
Robin Olsen,119,139,2,0,0,141,0,0,0,80,405,198,0,0,1,0,57
Amadou Onana,58,287,745,295,52,1310,52,18,23,684,3563,1436,30,4,49,17,871
Josh Onomah,0,3,4,4,0,11,1,0,1,5,38,24,0,0,1,1,5
Paul Onuachu,5,17,66,73,25,153,14,9,4,72,274,78,1,0,22,9,115
Frank Onyeka,26,93,176,109,20,373,26,11,11,198,852,368,8,3,11,10,205
Mislav Or?i?,0,2,0,2,0,4,0,0,0,2,10,7,0,0,0,0,1
Stefan Ortega,132,173,1,0,0,174,0,0,0,116,392,245,0,0,0,0,119
Dango Ouattara,42,136,210,234,64,566,74,31,37,301,2219,1083,23,17,39,14,336
Alex Oxlade-Chamberlain,4,20,69,67,17,152,14,6,7,90,719,258,8,3,12,10,110
David Ozoh,0,0,0,4,0,4,0,0,0,2,1,1,0,0,1,0,4
Jo?o Palhinha,81,433,1055,247,33,1713,39,14,15,763,2775,935,10,3,37,28,919
Cole Palmer,6,22,85,143,32,248,26,15,7,179,1222,639,8,15,13,8,202
Emerson Palmieri,60,241,386,273,25,894,29,6,14,411,2390,1364,26,7,9,11,532
Lucas Paquet?,46,239,840,419,49,1475,65,35,22,773,3450,1486,34,6,48,44,964
Thomas Partey,78,418,1406,466,29,2267,45,35,8,1398,6866,3847,38,3,33,19,1654
Nathan Patterson,71,310,295,238,19,836,24,11,12,349,1940,851,12,3,22,9,431
Ben Pearson,8,56,90,17,0,162,1,0,0,72,242,103,0,0,6,0,100
Facundo Pellistri,0,9,7,8,1,24,3,2,1,12,148,45,0,0,2,1,14
Andreas Pereira,14,106,608,613,65,1311,51,17,26,722,3951,1662,44,9,51,51,853
Ricardo Pereira,23,116,183,90,4,383,7,5,1,174,605,323,9,2,7,3,217
Ayoze P?rez,3,38,104,108,17,244,21,6,12,132,696,356,6,6,12,11,155
Ivan Peri?i?,73,357,443,583,94,1370,40,18,19,611,3704,2075,29,35,33,14,733
Romain Perraud,54,360,406,395,39,1153,38,10,25,609,2999,1388,35,5,27,14,626
M?ximo Perrone,0,4,12,6,2,22,0,0,0,8,20,7,0,0,0,0,19
Cameron Peupion,0,0,3,3,1,6,0,0,0,3,8,0,0,0,1,0,5
Kalvin Phillips,16,64,243,49,6,354,2,1,0,228,1021,331,4,0,2,1,284
Nathaniel Phillips,3,26,63,2,1,89,0,0,0,69,574,393,1,0,2,0,60
Jordan Pickford,1030,1359,57,0,0,1413,0,0,0,732,4810,3221,0,0,1,1,548
Ethan Pinnock,327,927,497,134,55,1554,6,2,1,650,2705,1499,2,0,6,7,745
Daniel Podence,11,120,328,456,70,889,61,24,34,528,2670,1229,28,20,49,30,622
Nick Pope,821,967,7,0,0,974,0,0,0,502,2949,1724,0,0,2,0,344
Pedro Porro,45,246,293,285,25,817,41,14,23,423,2283,1359,17,4,15,7,480
Dennis Praet,11,67,163,118,14,342,14,6,7,177,902,357,7,1,11,10,217
Isaac Price,1,5,10,2,0,17,1,1,0,10,40,12,0,0,1,0,13
Christian Pulisic,4,53,168,216,43,429,44,13,22,299,2126,1044,30,14,26,13,328
Aaron Ramsdale,872,1170,28,0,0,1196,1,1,0,722,3934,2459,1,0,0,0,629
Jacob Ramsey,57,238,609,422,85,1245,77,31,31,752,5322,2656,62,21,62,37,819
Marcus Rashford,22,102,429,704,183,1212,138,54,73,765,4830,2344,51,55,80,44,928
David Raya,1257,1616,108,1,1,1722,1,1,0,1030,5891,3795,0,0,0,0,808
Tim Ream,312,1124,1021,61,14,2193,17,12,3,1364,7720,5069,13,0,15,5,1451
Nathan Redmond,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
Harrison Reed,57,292,842,463,50,1585,28,10,16,765,3430,1141,22,4,44,25,972
Bobby Reid,55,228,489,490,77,1191,54,19,26,649,2956,1333,33,11,53,32,759
Declan Rice,123,670,1420,433,24,2474,65,37,23,1455,9170,4918,76,6,28,26,1642
Chris Richards,47,131,119,24,7,274,0,0,0,120,550,269,1,0,3,2,149
Richarlison,11,78,172,200,62,441,34,12,18,260,1598,783,19,13,40,18,306
Ja?ro Riedewald,6,19,23,14,1,54,0,0,0,23,111,69,1,0,0,0,28
Matt Ritchie,1,8,12,16,1,35,1,1,0,23,101,48,3,0,1,0,27
Andrew Robertson,79,691,1084,727,59,2483,42,17,23,1385,6702,3934,60,10,31,7,1637
Antonee Robinson,125,778,938,580,29,2260,75,40,26,1174,7863,4290,87,10,40,20,1263
Joel Robles,101,129,8,0,0,136,0,0,0,57,337,251,0,0,0,0,44
Marc Roca,47,333,914,333,26,1571,30,17,10,822,3627,1914,18,6,26,26,948
Marek Rod?k,58,65,0,0,0,65,0,0,0,36,206,94,0,0,1,0,21
Rodri,119,706,1993,592,62,3272,37,25,8,2004,10293,5622,72,3,21,19,2511
Rodrigo,26,94,372,341,110,803,29,12,15,451,2217,825,17,24,57,24,547
Mads Roerslev,50,178,140,109,13,426,7,3,3,186,817,278,7,2,14,9,210
Cristian Romero,299,976,849,111,17,1923,22,13,8,1150,5216,2993,25,1,19,10,1226
Oriol Romeu,2,5,19,14,1,37,1,1,0,18,128,66,1,0,1,0,20
Cristiano Ronaldo,8,25,91,106,32,220,9,4,3,94,477,288,6,3,7,3,167
Connor Ronan,0,0,3,1,0,4,1,1,0,1,4,2,0,0,0,0,3
Salom?n Rond?n,1,2,15,19,4,36,1,1,0,16,33,3,1,0,1,1,32
Joe Rothwell,19,131,309,105,5,538,23,16,7,285,1640,790,12,2,8,4,319
Georginio Rutter,4,13,47,65,20,124,25,9,13,76,351,126,1,3,15,14,86
Jos? S?,1153,1271,7,0,0,1277,2,2,0,731,4563,2991,0,0,4,0,585
Marcel Sabitzer,18,69,200,110,20,377,3,1,1,209,751,361,6,0,9,5,247
Allan Saint-Maximin,5,69,198,348,77,598,99,57,33,435,4137,2512,51,41,31,30,456
Bukayo Saka,21,160,474,1270,237,1879,161,61,69,1191,8403,4557,92,84,78,59,1361
Mohamed Salah,4,83,539,1028,301,1630,135,51,72,1108,6393,3036,66,87,110,79,1305
William Saliba,174,905,1094,64,15,2056,11,8,1,1323,6658,3908,14,1,15,6,1423
Mohammed Salisu,220,756,634,124,25,1504,11,8,3,724,3383,1556,10,0,5,9,757
Albert Sambi Lokonga,6,32,95,29,0,154,2,1,0,96,393,145,6,0,1,1,113
Albert Sambi Lokonga1,22,109,170,47,2,325,5,1,2,172,804,368,2,0,3,6,211
Davinson S?nchez,99,364,310,46,10,719,6,2,3,406,1607,788,2,0,3,2,473
Robert S?nchez,692,822,4,0,0,826,0,0,0,523,2418,1458,0,0,0,0,480
Jadon Sancho,16,118,339,536,106,977,78,33,40,640,3825,2193,39,45,50,20,715
Morgan Sanson,1,1,4,4,0,9,0,0,0,5,11,9,0,0,1,0,5
Pablo Sarabia,9,68,189,199,22,450,12,2,9,267,1195,522,15,4,9,14,312
Jeremy Sarmiento,0,13,39,48,10,100,11,6,4,69,386,129,3,1,6,7,77
Gianluca Scamacca,5,13,136,127,38,273,15,7,6,143,660,282,7,3,23,19,203
Gustavo Scarpa,3,24,58,27,1,108,4,1,2,67,515,313,5,0,1,0,71
Kevin Schade,7,38,94,165,48,291,35,12,18,147,1199,501,12,15,25,9,186
Fabian Sch?r,248,1101,938,213,73,2235,13,4,7,1214,6337,4115,26,3,20,7,1341
Jeffrey Schlupp,63,281,640,293,48,1193,56,30,19,602,3035,1232,25,11,33,33,707
N?lson Semedo,139,589,837,451,29,1858,73,33,33,998,5308,2691,42,5,42,19,1087
Antoine Semenyo,8,24,43,39,5,102,6,3,2,58,508,239,9,4,12,6,64
Marcos Senesi,340,1037,568,57,16,1647,13,8,4,929,4383,2386,12,1,15,4,983
Ryan Sessegnon,29,157,170,168,27,493,11,5,4,233,1435,815,11,5,11,10,270
Luke Shaw,175,810,1124,475,22,2388,39,14,17,1298,6356,3352,44,3,24,8,1459
Jonjo Shelvey,0,8,18,2,0,28,0,0,0,10,63,19,0,0,0,0,17
Jonjo Shelvey1,23,102,209,35,1,345,4,4,0,178,978,442,3,0,3,4,214
Bernardo Silva,31,281,797,707,92,1772,64,28,29,1115,7092,3523,73,29,30,31,1324
Thiago Silva,348,1167,1081,58,24,2302,4,3,0,1460,6608,3887,14,0,6,1,1674
Ellis Simms,1,2,36,47,11,84,2,2,0,37,156,55,2,2,6,2,65
Luis Sinisterra,7,50,212,215,32,469,42,19,17,281,1740,931,17,8,16,23,341
Oliver Skipp,45,245,554,124,7,915,15,11,3,496,2147,941,15,2,17,16,634
Adam Smith,112,602,650,296,17,1527,30,6,17,647,2762,1368,21,3,21,4,771
Emile Smith Rowe,1,14,37,51,9,102,5,2,3,68,303,119,1,0,0,4,71
C?dric Soares,2,8,9,10,0,27,0,0,0,14,87,67,2,0,0,0,20
C?dric Soares1,10,58,89,66,3,213,2,2,0,120,496,242,2,1,2,2,140
Dominic Solanke,54,157,423,454,159,1012,110,45,54,638,4488,1731,41,36,134,74,730
Manor Solomon,9,62,91,147,11,292,37,19,15,191,1555,723,16,2,13,11,186
Tom?? Sou?ek,124,432,652,288,71,1366,17,2,12,544,2087,695,17,0,23,18,742
Boubakary Soumar?,45,319,675,112,2,1091,22,12,6,588,2940,1182,12,0,26,22,733
Harry Souttar,104,365,282,20,15,663,5,3,0,390,1878,948,2,1,3,0,420
?a?lar S?y?nc?,71,226,147,12,7,382,1,1,0,185,1096,601,1,0,2,0,203
Djed Spence,0,3,1,8,2,12,1,0,0,8,92,66,1,1,0,2,10
Jack Stacey,17,67,62,47,2,174,8,3,5,74,462,221,4,1,3,4,78
Junior Stanislas,0,3,15,16,3,34,0,0,0,18,92,13,1,0,1,1,27
Jay Stansfield,2,7,14,15,7,35,0,0,0,13,88,35,2,0,2,2,23
Jason Steele,469,570,4,0,0,574,1,1,0,377,1675,868,0,0,0,0,354
Jack Stephens,4,8,17,8,0,33,0,0,0,16,135,86,2,0,0,1,25
Jack Stephens1,125,364,275,28,7,665,3,3,0,368,1674,863,3,0,5,1,398
Raheem Sterling,8,63,278,583,121,910,93,39,46,651,4002,2153,56,39,46,50,749
John Stones,101,544,942,210,27,1690,10,6,1,1080,6201,3250,32,1,8,4,1312
Pascal Struijk,92,538,708,379,31,1619,18,9,7,700,2806,1465,25,1,25,12,803
Kamaldeen Sulemana,7,47,175,221,44,430,68,36,31,277,2315,973,27,18,35,17,294
Crysencio Summerville,10,99,241,311,70,637,60,24,22,420,2617,1326,27,19,45,36,438
Sam Surridge,9,27,55,59,15,137,5,2,2,71,361,140,5,1,13,4,93
Japhet Tanganga,5,48,59,3,0,109,2,1,1,68,308,133,2,0,3,1,71
Matt Targett,20,149,186,131,0,463,2,2,0,197,673,409,5,0,5,6,241
James Tarkowski,369,1090,926,113,81,2119,10,9,1,982,4413,2295,3,1,22,5,1209
Marcus Tavernier,37,200,390,450,59,1008,97,46,45,592,4060,2028,43,21,46,40,636
Tet?,5,59,165,134,30,350,33,20,10,212,1624,708,11,15,19,13,237
Kenny Tete,107,556,877,489,30,1896,37,21,12,821,4563,2401,55,4,22,24,946
Luke Thomas,39,319,359,115,3,786,12,6,5,355,1374,610,8,1,9,8,414
Youri Tielemans,62,436,1080,382,14,1875,35,26,5,952,4043,2088,25,1,33,15,1309
Kieran Tierney,23,153,244,183,15,579,12,3,3,316,1802,837,12,3,7,0,338
Harry Toffolo,48,175,179,151,12,498,9,3,5,191,721,342,6,4,10,6,223
Takehiro Tomiyasu,26,138,293,130,17,557,4,1,2,311,1380,624,7,1,7,4,344
James Tomkins,34,142,59,7,3,208,1,1,0,117,429,220,1,0,2,1,130
Ivan Toney,50,141,529,557,156,1212,54,16,29,625,2463,724,21,8,100,47,889
Adama Traor?,18,102,253,379,56,715,111,56,34,462,4043,2113,41,25,59,27,556
Bertrand Traor?,0,8,41,66,13,114,4,1,3,81,462,246,3,5,8,7,89
Boubacar Traor?,6,51,110,26,2,185,9,4,4,90,529,267,3,0,3,3,104
Mark Travers,373,401,1,0,0,402,0,0,0,182,884,457,0,0,0,0,145
Kieran Trippier,124,774,1282,1066,26,3102,35,19,12,1300,4599,2393,46,1,27,9,1593
Leandro Trossard,9,64,179,331,43,567,26,15,6,374,2386,1107,16,10,18,23,417
Leandro Trossard1,3,62,278,368,90,697,40,14,19,429,2443,1192,27,24,38,26,531
Kostas Tsimikas,23,170,281,268,22,713,15,4,8,355,1833,874,9,5,13,7,409
Deniz Undav,4,19,97,116,42,231,6,4,2,120,518,350,6,4,13,8,179
Yan Valery,3,7,18,3,0,28,0,0,0,17,91,18,1,0,1,3,20
Virgil van Dijk,361,1327,1427,128,66,2876,2,2,0,1760,6644,3152,14,2,7,0,2085
Rapha?l Varane,153,611,631,54,18,1293,10,6,4,797,5357,3030,15,0,2,1,850
Jamie Vardy,32,59,175,206,71,436,29,12,14,192,926,358,9,13,33,16,261
Jo?l Veltman,92,563,895,293,23,1740,20,5,8,952,4436,2233,32,2,20,10,1065
Fabio Vieira,6,27,162,170,27,356,18,6,11,215,868,327,8,1,13,8,255
Mat?as Vi?a,27,114,105,74,11,289,24,10,11,122,686,434,6,5,11,6,136
R?ben Vinagre,1,7,16,9,0,31,3,1,0,15,98,52,1,0,1,1,17
Carlos Vin?cius,11,24,136,174,57,330,16,5,8,183,879,301,10,6,48,23,249
Theo Walcott,13,75,151,169,44,384,24,12,10,224,1384,749,12,10,24,12,256
Kyle Walker,57,438,1198,370,15,1996,19,13,4,1189,5455,2900,40,2,14,6,1542
Kyle Walker-Peters,90,469,731,520,50,1692,104,50,39,877,5862,3236,76,19,39,43,917
Aaron Wan-Bissaka,75,346,400,286,44,1026,35,17,18,524,2614,1370,24,4,14,10,600
Danny Ward,806,996,5,0,0,1000,0,0,0,559,2832,1665,0,0,0,0,482
Joel Ward,119,546,637,292,21,1469,9,7,1,620,2382,1228,15,1,25,10,761
James Ward-Prowse,97,447,1380,667,28,2480,20,7,12,1172,4364,2014,27,1,26,22,1462
Ollie Watkins,47,86,365,488,164,925,65,18,36,475,2519,1164,24,32,82,39,684
Adam Webster,170,819,969,108,27,1888,8,3,4,1228,6306,3739,18,0,11,5,1369
Wout Weghorst,16,45,151,97,26,291,12,4,7,161,462,156,7,0,15,12,206
Danny Welbeck,23,44,281,376,117,693,45,22,18,407,1859,878,18,10,60,23,519
Ben White,103,554,1305,685,48,2532,29,8,15,1448,6506,3565,46,3,27,7,1698
Harvey White,0,0,4,4,0,8,0,0,0,5,11,4,0,0,0,0,5
Joseph Whitworth,79,87,0,0,0,87,0,0,0,52,208,109,0,0,0,0,50
Neco Williams,82,445,422,309,23,1153,55,19,31,555,3620,2064,33,5,31,17,532
Willian,10,118,419,602,78,1121,71,37,22,749,5394,2727,69,29,44,25,831
Joe Willock,37,202,586,556,114,1324,93,37,43,784,5213,2866,62,33,65,27,896
Callum Wilson,8,25,179,281,124,479,36,12,19,304,1484,673,14,16,72,36,360
Harry Wilson,18,89,214,253,37,551,33,12,14,343,1989,780,16,8,23,15,397
Yoane Wissa,14,67,193,268,62,517,44,20,15,312,1573,658,12,11,41,25,345
Maximilian W?ber,110,381,400,81,17,858,1,0,1,426,2270,1309,9,0,6,2,438
Chris Wood,8,19,70,60,16,148,2,1,0,52,159,62,1,0,12,5,101
Chris Wood1,4,12,57,31,8,99,2,0,2,50,189,70,2,0,11,6,79
Joe Worrall,213,813,524,75,29,1408,4,3,1,684,2948,1604,5,1,6,4,796
Granit Xhaka,84,341,900,658,106,1891,28,15,10,1113,4243,2162,38,9,35,25,1397
Ryan Yates,66,235,418,143,34,790,10,5,3,303,1260,577,4,3,18,15,384
Ashley Young,86,502,675,252,10,1411,22,8,10,701,3235,1554,20,4,18,5,767
Illia Zabarnyi,37,159,74,2,0,234,2,1,0,166,1013,654,1,0,3,2,174
Wilfried Zaha,12,100,388,567,143,1038,137,55,65,729,4850,2139,43,59,95,82,821
Denis Zakaria,12,66,113,44,2,218,9,6,3,140,646,291,3,2,4,9,159
Jordan Zemura,46,302,297,222,31,808,43,21,18,375,2345,1235,29,10,35,16,409
Oleksandr Zinchenko,77,463,1058,610,33,2112,25,15,9,1263,6899,3787,66,8,16,15,1398
Hakim Ziyech,12,74,184,251,17,505,33,14,15,303,1505,657,17,7,12,13,354
Kurt Zouma,230,654,363,35,29,1049,5,2,3,523,2150,1018,1,0,5,2,621
Martin ?degaard,27,199,864,1060,122,2100,83,48,29,1284,6930,3022,60,26,42,45,1550
