,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
53,Levi Lumeka,FW,18,1.0,26,26,0.8,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.5,0.0,1.4,5.02,4.92,,,,,,,,,
54,Freddie Ladapo,FW,24,1.0,17,17,0.5,0.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-5.29,-5.06,0.0,0.7,-0.7,-3.86,-4.02,,,,,,,,,
55,Sullay Kaikai,MF,21,1.0,14,14,0.4,0.2,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.3,-0.3,-1.71,-1.85,,,,,,,,,
56,Pape Souaré,DF,27,1.0,9,9,0.3,0.1,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,-0.14,,,,,,,,,
57,Keshi Anderson,"FW,MF",22,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
58,Diego Cavalieri,GK,34,0.0,0,0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
59,James Daly,"FW,MF",17,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60,Dion-Curtis Henry,GK,19,0.0,0,0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
61,Jarosław Jach,DF,23,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
62,Nya Kirby,MF,17,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
63,Jason Lokilo,MF,18,0.0,0,0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
64,Jordon Mutch,MF,25,0.0,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
65,Erdal Rakip,MF,21,0.0,0,0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
66,Squad Total,"3,420",90,100.0,38.0,418,73.0,0.0,191.0,1.16,45.0,55.0,-10.0,-0.26,53.5,48.2,5.2,,,,,,,,,,,,,,,
67,Opponent Total,"3,420",90,100.0,38.0,418,107.0,21.0,159.0,1.55,55.0,45.0,10.0,0.26,48.2,53.5,-5.2,,,,,,,,,,,,,,,
68,Andros Townsend,"FW,MF",26,36.0,35,"3,120",34.7,2.0,7.0,9.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,7.2,10.2,161.0,104.0,249.0,0.06,0.2,0.26,0.06,0.26,0.09,0.21,0.3,0.09,0.3
69,Luka Milivojević,MF,26,36.0,35,"3,080",34.2,10.0,1.0,11.0,3.0,7.0,8.0,8.0,0.0,8.2,1.8,1.0,2.9,24.0,180.0,18.0,0.29,0.03,0.32,0.09,0.12,0.24,0.03,0.27,0.05,0.08
70,Wilfried Zaha,"FW,MF",24,29.0,28,"2,549",28.3,9.0,3.0,12.0,9.0,0.0,0.0,5.0,0.0,9.2,9.2,4.7,13.9,173.0,96.0,283.0,0.32,0.11,0.42,0.32,0.42,0.33,0.17,0.49,0.33,0.49
71,Yohan Cabaye,MF,31,31.0,28,"2,376",26.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,2.3,2.3,4.1,6.4,13.0,138.0,37.0,0.0,0.04,0.04,0.0,0.04,0.09,0.15,0.24,0.09,0.24
72,James McArthur,MF,29,33.0,27,"2,431",27.0,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,3.7,3.7,2.2,5.9,32.0,107.0,94.0,0.19,0.04,0.22,0.19,0.22,0.14,0.08,0.22,0.14,0.22
73,Wayne Hennessey,GK,30,27.0,27,"2,430",27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
74,James Tomkins,DF,28,28.0,27,"2,387",26.5,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,2.2,2.2,0.1,2.3,6.0,45.0,3.0,0.11,0.0,0.11,0.11,0.11,0.08,0.0,0.09,0.08,0.09
75,Christian Benteke,FW,26,31.0,24,"2,240",24.9,3.0,5.0,8.0,2.0,1.0,2.0,6.0,0.0,10.2,8.6,2.9,11.5,18.0,42.0,133.0,0.12,0.2,0.32,0.08,0.28,0.41,0.12,0.53,0.34,0.46
76,Ruben Loftus-Cheek,MF,21,24.0,21,"1,874",20.8,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,3.5,3.5,3.2,6.7,94.0,106.0,126.0,0.1,0.14,0.24,0.1,0.24,0.17,0.15,0.32,0.17,0.32
77,Jeffrey Schlupp,"DF,MF",24,24.0,21,"1,745",19.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,1.0,2.2,32.0,74.0,51.0,0.0,0.05,0.05,0.0,0.05,0.06,0.05,0.12,0.06,0.12
