Matt Ritchie,21,1,0,1.22,35,40,+0.03,31.9,44.1
Andrew Robertson,33,0,1,2.53,81,20,-0.94,68.2,27.0
Marcos Rojo,0,3,6,2.20,4,5,-0.76,4.0,4.5
Oriol Romeu,15,6,2,1.13,29,37,+0.50,28.2,35.0
Salom?n Rond?n,22,2,3,1.38,37,31,+1.53,30.7,38.6
Danny Rose,14,6,5,1.77,35,16,+0.45,28.5,25.4
Aaron Rowe,0,1,2,0.00,2,1,+2.78,0.4,1.8
John Ruddy,1,0,36,3.00,2,0,+2.03,2.8,0.6
Antonio R?diger,30,0,2,1.85,50,35,-1.01,46.4,31.7
Mathew Ryan,34,0,0,0.94,31,55,-0.46,32.4,53.2
Abdelhamid Sabiri,0,1,0,0.00,1,3,-2.36,0.6,1.5
Romain Sa?ss,10,7,15,1.63,18,17,+0.08,15.6,15.5
Bukayo Saka,0,1,2,3.00,1,0,+10.70,0.1,0.0
Mamadou Sakho,26,0,0,1.11,29,35,-0.58,32.2,33.9
Bakary Sako,0,4,3,2.25,0,2,-6.21,0.1,1.5
Mohamed Salah,24,1,0,2.55,83,20,-0.37,69.0,27.1
Alexis S?nchez,1,11,3,1.85,19,10,+0.85,16.5,14.9
Carlos S?nchez,2,5,0,1.43,1,4,-1.10,2.8,3.7
Davinson S?nchez,20,1,7,1.74,32,22,-0.63,28.9,26.2
Leroy San?,11,10,6,2.48,54,14,+0.07,49.8,14.2
Fabian Sch?r,17,2,7,1.71,30,23,+1.14,26.4,30.1
Christopher Schindler,35,0,0,0.43,19,71,-0.31,27.6,57.7
Jeffrey Schlupp,11,12,4,1.10,23,26,-0.21,24.1,28.0
Kasper Schmeichel,38,0,0,1.37,51,48,0,52.4,43.7
Morgan Schneiderlin,7,4,5,1.86,16,9,+0.72,12.5,6.4
Andr? Sch?rrle,7,3,4,0.54,16,43,-0.47,17.8,31.7
Ken Sema,1,8,14,1.88,12,9,+0.70,10.2,10.6
Jean Seri,14,5,2,0.72,26,54,+0.33,30.2,44.3
Ryan Sessegnon,19,9,1,0.71,23,60,-0.64,28.7,48.8
Xherdan Shaqiri,4,13,13,2.46,34,6,+0.88,24.1,9.6
Luke Shaw,28,0,0,1.79,52,39,+0.67,47.8,37.8
Jonjo Shelvey,8,6,7,0.94,11,13,-0.04,11.4,14.7
Gylfi Sigur?sson,17,2,0,1.42,51,41,+0.88,46.9,40.2
Adrien Silva,0,1,2,1.50,0,1,-1.13,0.5,1.4
Bernardo Silva,27,5,1,2.56,78,22,-0.78,69.6,22.3
David Silva,13,5,2,2.61,60,14,-0.57,57.0,15.5
Xande Silva,0,1,4,0.00,0,0,+0.08,0.5,0.2
Danny Simpson,1,3,7,1.83,4,4,-0.09,3.9,3.8
Jack Simpson,2,2,11,1.17,7,9,-0.09,6.1,9.1
Josh Sims,0,5,3,1.57,4,6,-0.34,4.2,2.8
Moussa Sissoko,19,2,1,1.93,45,28,-0.25,35.9,33.5
Oliver Skipp,0,6,13,2.75,4,1,+0.52,2.3,4.4
Callum Slattery,1,2,7,1.67,1,1,+0.54,1.0,2.7
Chris Smalling,23,0,4,1.58,35,36,-0.88,35.3,31.8
Adam Smith,18,0,0,1.44,37,32,+1.48,34.6,30.9
Tommy Smith,11,2,10,0.33,11,35,-0.71,10.6,26.3
Robert Snodgrass,15,8,3,1.30,32,33,+0.11,30.4,37.4
C?dric Soares,15,2,0,0.89,15,31,-0.78,18.8,24.8
Ramadan Sobhi,0,4,5,0.00,0,2,-0.88,0.5,2.0
Dominic Solanke,0,8,1,0.90,6,5,+0.70,8.0,6.5
Pape Souar?,0,1,0,3.00,0,0,+0.05,0.1,0.0
?a?lar S?y?nc?,3,2,9,1.50,5,4,+0.18,8.0,4.9
Juli?n Speroni,1,0,4,0.00,3,4,-0.97,0.7,2.6
Junior Stanislas,3,12,0,1.13,12,24,-0.97,15.4,17.4
Dale Stephens,26,1,1,0.83,26,45,-0.11,26.3,44.5
Jack Stephens,17,5,8,1.04,18,35,-0.74,21.7,28.4
Raheem Sterling,22,3,4,2.53,75,19,-0.40,63.2,19.7
John Stones,18,4,10,2.42,48,15,-0.44,41.5,14.9
Daniel Sturridge,3,14,17,2.39,17,5,+0.42,10.7,6.3
Denis Su?rez,0,4,4,2.25,1,1,-0.59,0.1,2.0
Isaac Success,3,21,3,1.13,14,21,-0.60,16.7,17.1
Ki Sung-yueng,10,4,6,1.39,17,20,-0.08,15.5,20.6
Andrew Surman,15,2,12,1.06,16,37,-1.63,15.9,26.3
Sam Surridge,0,2,8,0.00,0,0,+0.37,0.5,0.1
Alexander S?rloth,0,12,5,0.92,2,3,-0.46,4.6,3.6
Matt Targett,11,3,12,1.19,18,25,-0.01,15.3,22.7
James Tarkowski,34,0,1,1.11,42,63,-0.07,41.3,55.5
Charlie Taylor,35,3,0,1.05,43,64,+0.43,42.0,60.3
Youri Tielemans,7,0,0,1.54,19,14,+0.49,19.0,12.2
James Tomkins,26,0,0,1.21,35,37,-0.07,33.2,34.1
Lucas Torreira,20,10,0,1.79,55,38,+0.21,41.0,38.0
Cenk Tosun,4,15,11,1.16,21,17,+0.19,16.4,14.1
Andros Townsend,21,4,0,1.29,41,46,-0.81,42.1,41.9
Adama Traor?,0,21,8,1.21,9,13,-0.58,14.4,12.2
Mark Travers,2,0,0,1.50,4,5,-0.14,3.3,3.6
Kieran Trippier,23,1,4,2.04,43,23,+0.16,35.2,29.7
Antonio Valencia,4,1,3,1.67,7,5,+0.11,9.5,4.8
Yan Valery,14,3,1,1.35,27,29,+0.84,22.2,25.9
Virgil van Dijk,37,0,0,2.55,89,22,+1.78,73.6,28.8
Jamie Vardy,17,4,0,1.41,45,36,+1.08,44.5,34.9
Jan Vertonghen,18,0,1,1.82,33,23,-0.60,32.6,27.3
Jannik Vestergaard,20,0,7,1.30,29,31,+1.07,26.1,31.5
Luciano Vietto,3,10,10,0.60,14,21,+0.84,15.1,19.9
R?ben Vinagre,4,10,19,1.65,14,9,+0.77,13.8,9.1
Sam Vokes,2,10,4,0.75,8,20,-0.79,8.6,21.3
Michel Vorm,2,0,4,0.00,2,4,-1.83,1.6,3.0
Mat?j Vydra,0,10,21,0.54,6,7,+0.36,4.2,8.1
Theo Walcott,8,13,1,1.38,36,33,-0.22,27.8,29.2
Kyle Walker,29,3,4,2.61,73,17,-0.43,65.2,19.9
Kyle Walker-Peters,4,2,17,2.17,13,4,+1.59,6.5,6.3
Aaron Wan-Bissaka,34,0,0,1.31,45,46,+0.29,43.1,46.0
Victor Wanyama,2,9,7,1.77,8,4,-0.05,8.8,7.4
Danny Ward,0,10,2,0.29,4,14,-1.27,6.5,8.7
Joel Ward,6,1,25,1.71,17,14,+0.65,10.5,8.7
Stephen Ward,1,0,12,0.33,3,6,-0.62,3.2,2.5
James Ward-Prowse,19,5,9,1.04,28,41,-0.17,27.2,33.3
Danny Welbeck,0,7,2,2.50,6,3,+1.24,2.6,3.3
Ashley Westwood,30,3,3,1.15,44,55,+1.46,39.0,48.7
Connor Wickham,0,6,4,1.17,2,1,+1.42,2.2,1.1
Georginio Wijnaldum,19,3,0,2.57,69,16,-0.06,58.0,23.5
Danny Williams,0,4,5,0.60,0,1,+0.50,0.5,1.4
Willian,9,6,5,1.94,38,25,-0.19,33.5,23.2
Joe Willock,0,1,4,3.00,1,1,-0.59,1.2,2.1
Ben Wilmot,0,2,5,1.50,0,2,-6.30,0.1,0.4
Jack Wilshere,3,4,1,1.25,7,10,-0.69,7.3,8.3
Callum Wilson,21,1,0,1.37,48,47,+1.55,42.7,40.7
Harry Winks,14,9,2,2.08,34,17,+0.41,25.1,20.7
Chris Wood,13,9,0,1.05,35,49,+0.49,34.1,42.7
Granit Xhaka,25,0,2,1.86,54,37,+0.12,45.9,39.6
Andriy Yarmolenko,1,4,0,0.78,5,6,-0.14,5.2,6.6
DeAndre Yedlin,25,1,5,0.97,28,40,-1.01,27.4,41.8
Maya Yoshida,15,0,12,1.29,26,29,+0.63,23.1,22.0
Ashley Young,27,2,6,1.63,50,43,-0.18,45.6,38.2
Pablo Zabaleta,20,3,7,1.38,35,35,+0.20,30.8,33.4
Wilfried Zaha,29,0,0,1.26,48,49,+0.20,41.4,43.1
Andre-Frank Zambo Anguissa,9,6,4,0.64,13,32,+0.20,18.3,29.3
Davide Zappacosta,1,3,19,2.50,1,0,+0.07,2.0,0.8
Oleksandr Zinchenko,12,0,7,3.00,29,4,+0.09,27.3,5.4
Kenneth Zohore,2,12,6,0.74,8,19,-0.50,9.6,17.2
Kurt Zouma,28,3,2,1.31,40,39,-0.75,38.1,33.3
