link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
https://fbref.com/en/players/111c3236/Fabian-Delph,120190112,Fabian Delph,ENG,DF,Manchester City,28,11,8,725,8.1,0,1,0,0,1,1,0.1,0.1,0.3,20,59,23,4,3,27.0,-0.1,14,14,0,0,0,0,0,2,2,0,0,0,0,0,700,766,10170,2319,425,436,210,231,42,58,0.5,3,67,11,1,695,71,6,0,8,8,65,0,0,0,0,700,0,9,20,123,555,168,1,845,9,8,1,605,2399,1235,25,1,10,1,615,23,14,11,7,5,12,23,11,0,3,13,19,1,5,3,6,2.18,22,9,-0.36,18.9,8.4,0,6,7,0,0,0,0,54,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f7ee69fb/Mousa-Dembele,120190113,Mousa Demb?l?,BEL,MF,Tottenham,31,10,7,515,5.7,0,0,0,0,1,0,0.0,0.0,0.0,7,16,9,1,0,27.5,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,277,309,4098,936,150,165,108,119,11,12,0.1,0,16,1,0,301,8,4,0,0,0,1,0,0,0,0,277,0,2,13,67,267,26,0,357,8,7,1,222,1159,502,5,0,9,7,241,13,9,6,6,1,4,7,3,1,3,7,5,2,2,3,0,2.1,10,6,-0.04,7.3,6.8,0,12,3,0,0,0,0,44,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/5a7301ae/Leander-Dendoncker,120190114,Leander Dendoncker,BEL,MF,Wolves,23,19,17,1467,16.3,2,0,0,0,1,0,3.4,3.4,1.2,15,44,31,17,10,14.1,-1.4,27,22,0,1,3,1,0,1,1,0,0,0,0,0,484,615,6802,1544,266,306,155,192,24,34,0.9,7,26,4,1,614,1,0,0,3,7,1,0,0,0,0,484,0,13,45,201,433,186,33,816,12,12,0,314,1366,550,10,5,17,7,477,53,26,25,25,3,16,47,31,6,29,23,34,1,13,2,8,1.79,22,21,0.06,22.4,20.4,0,11,11,1,0,0,0,92,56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,120190115,Laurent Depoitre,BEL,FW,Huddersfield,29,23,10,1068,11.9,0,1,0,0,1,0,2.5,2.5,0.7,10,20,72,30,6,12.9,-2.5,21,18,0,0,1,2,0,1,1,0,0,0,0,0,164,278,1924,384,116,177,29,60,5,7,0.4,9,14,2,0,268,10,0,0,0,4,0,0,0,0,0,164,0,7,13,23,190,219,66,428,15,5,10,196,872,296,5,5,41,31,328,6,4,2,3,1,0,3,3,0,9,2,8,0,6,13,4,0.35,3,23,-0.38,8.9,20.0,0,19,9,7,0,0,0,30,80,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,120190116,Gerard Deulofeu,ESP,FW,Watford,24,30,26,2066,23.0,10,5,0,0,3,0,8.0,8.0,4.1,100,67,193,60,22,16.9,2.0,87,64,3,16,1,1,2,17,7,2,8,0,0,0,568,793,7572,1800,347,419,160,220,18,48,4.3,30,39,37,3,725,63,14,8,3,62,8,9,4,1,0,568,5,37,4,60,405,626,127,1072,89,47,42,755,5413,2665,70,54,67,60,777,11,6,5,3,3,4,26,22,0,16,14,3,0,6,4,0,1.23,34,29,1.02,29.2,32.4,0,14,13,34,0,0,0,71,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d07e3b41/Fousseni-Diabate,120190117,Fousseni Diabat?,MLI,FW,Leicester City,22,1,1,54,0.6,0,0,0,0,0,0,0.0,0.0,0.1,0,0,5,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,16,135,32,4,8,3,4,1,1,0.0,1,0,1,1,16,0,0,0,0,2,0,0,0,0,0,9,0,1,0,6,10,5,0,21,0,0,0,12,53,32,0,0,1,0,14,2,0,2,0,0,0,1,1,0,2,0,0,0,0,0,2,1.0,0,1,-1.77,0.8,0.8,0,0,1,1,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/65585e3a/Adama-Diakhaby,120190118,Adama Diakhaby,FRA,FW,Huddersfield,22,12,6,552,6.1,0,0,0,0,1,0,0.6,0.6,0.5,22,5,57,7,3,19.1,-0.6,15,9,0,2,2,1,1,1,0,0,0,1,0,0,114,162,1546,227,72,93,36,46,2,8,0.4,5,3,3,1,156,5,0,1,0,14,0,1,1,0,0,114,1,7,2,28,95,115,18,231,21,12,9,171,1209,654,15,9,17,22,188,6,3,4,1,1,3,11,8,0,7,1,2,0,1,6,6,0.25,2,16,-1.03,3.9,11.4,0,7,9,2,0,0,0,24,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/b7d082af/Mohamed-Diame,120190119,Mohamed Diam?,SEN,MF,Newcastle Utd,31,29,24,2166,24.1,0,0,0,0,3,0,1.0,1.0,0.1,17,58,15,20,3,23.5,-1.0,33,20,0,4,3,5,1,0,0,0,0,0,0,0,569,749,9103,2289,288,347,180,219,60,111,0.3,2,44,8,1,737,10,1,5,13,12,1,0,0,0,0,569,2,13,47,276,614,169,16,1050,29,16,13,449,1924,950,16,3,31,38,562,76,46,35,36,5,16,54,38,9,33,30,39,1,20,5,3,1.1,21,32,-0.82,22.2,35.8,0,36,20,0,0,0,0,144,34,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/f522d7ec/Grady-Diangana,120190120,Grady Diangana,COD,MF,West Ham,20,17,6,609,6.8,0,1,0,0,0,0,0.5,0.5,1.2,20,21,72,10,3,16.8,-0.5,28,20,2,3,1,2,0,1,1,0,0,0,0,0,196,265,2575,646,122,150,45,56,10,20,0.7,12,13,6,0,252,8,1,0,1,14,2,5,3,0,2,196,5,9,8,59,179,158,30,384,38,21,17,210,1378,642,14,13,28,19,255,20,9,8,8,4,5,14,9,0,11,1,4,0,0,11,6,1.35,6,13,-1.16,8.2,13.8,0,4,10,1,0,0,0,38,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/ac861941/Eric-Dier,120190121,Eric Dier,ENG,MF,Tottenham,24,20,18,1506,16.7,3,0,0,0,4,0,1.0,1.0,1.0,18,95,7,9,3,12.0,2.0,22,19,0,0,0,2,1,2,2,0,0,0,0,0,923,1093,15766,4675,412,462,416,470,70,114,0.9,8,76,14,1,1066,26,23,5,7,6,3,0,0,0,0,923,1,19,63,363,785,110,14,1253,7,2,5,771,3469,1716,19,2,12,9,905,26,16,7,15,4,19,47,28,12,15,21,46,1,12,2,4,1.85,26,18,-0.46,25.0,24.0,0,24,9,0,0,0,0,79,35,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/1b84dbe1/Lucas-Digne,120190122,Lucas Digne,FRA,DF,Everton,25,35,33,2965,32.9,4,4,0,0,5,1,1.3,1.3,7.1,82,167,221,34,10,25.0,2.7,111,63,40,2,4,0,2,9,6,2,0,1,0,0,1478,2119,23389,10150,793,934,501,716,125,301,5.3,71,99,52,34,1558,554,90,0,4,280,375,89,34,48,1,1478,7,77,119,649,1020,858,32,2503,30,14,16,1093,5214,2699,59,5,31,30,1200,71,46,45,18,8,28,45,17,9,34,60,116,0,31,2,1,1.43,46,38,0.24,44.1,38.7,0,39,32,2,0,0,1,181,87,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/a712ca2b/Issa-Diop,120190123,Issa Diop,FRA,DF,West Ham,21,33,33,2970,33.0,1,0,0,0,4,0,1.2,1.2,0.2,9,73,2,12,4,10.1,-0.2,7,5,0,2,0,0,0,2,2,0,0,0,0,0,979,1141,17816,6311,393,447,478,526,93,131,0.1,4,25,0,0,1112,26,22,0,7,0,4,0,0,0,0,979,3,12,210,764,766,22,17,1540,9,6,3,679,3927,2369,5,0,13,1,796,68,38,47,21,0,37,57,20,36,22,64,161,4,33,0,5,1.55,48,43,1.75,42.6,51.4,0,18,16,3,0,0,1,172,75,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d557d734/Matt-Doherty,120190124,Matt Doherty,IRL,DF,Wolves,26,38,35,3144,34.9,4,5,0,0,5,0,4.4,4.4,5.1,80,129,221,46,17,12.9,-0.4,95,70,6,3,8,6,2,10,7,0,1,0,2,0,1324,1838,20796,8973,690,826,476,649,90,191,4.2,37,85,30,8,1457,371,4,3,17,62,367,0,0,0,0,1324,10,55,116,544,984,774,103,2288,49,20,29,904,4601,2688,45,19,44,23,1264,67,42,48,15,4,35,58,23,7,42,60,107,2,29,3,0,1.5,41,41,-0.33,46.0,38.2,0,30,21,3,2,0,1,166,145,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,120190125,Abdoulaye Doucour?,MLI,MF,Watford,25,35,34,3062,34.0,5,6,0,0,7,0,6.2,6.2,4.7,58,202,83,52,16,17.6,-1.2,83,72,2,4,5,0,0,9,5,1,1,2,0,0,1622,1963,24439,6590,860,990,568,647,109,160,2.7,38,135,33,2,1919,35,31,5,13,11,2,1,0,0,0,1622,9,41,62,432,1390,521,78,2320,55,32,23,1448,6612,3319,49,12,59,41,1556,71,38,27,32,12,19,57,38,8,23,34,55,5,33,1,0,1.37,51,56,0.36,45.3,52.8,0,36,13,2,0,0,1,257,40,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d1c509d9/Luke-Dreher,120190126,Luke Dreher,ENG,FW,Crystal Palace,19,1,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,0,3,3,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,0,0,0,2,17,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0.05,0.1,0.3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3a949a25/Martin-Dubravka,120190127,Martin D?bravka,SVK,GK,Newcastle Utd,29,38,38,3420,38.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,5,4,1,0,0,0,0,1,1,0,0,0,0,0,691,1175,24354,18976,73,73,274,279,342,817,0.1,0,12,0,0,749,424,101,0,2,0,0,0,0,0,0,691,2,2,1046,1245,9,0,0,1254,1,1,0,618,4513,2991,1,0,0,0,436,2,0,2,0,0,1,3,2,0,0,0,20,5,38,0,0,1.18,42,48,0.0,39.1,53.6,0,0,5,0,0,0,0,38,15,2,48.0,140.0,93.0,12.0,9.0,17.0,11.0,6.0,6.0,0.0,0.0,2.0,9.0,42.3,0.27,-4.7,250.0,708.0,850.0,140.0,38.9,323.0,57.9,651.0,43.0,33.0,12.0
https://fbref.com/en/players/7314bba4/Shane-Duffy,120190128,Shane Duffy,IRL,DF,Brighton,26,35,35,3087,34.3,5,1,0,0,4,1,3.1,3.1,0.3,1,35,11,37,14,10.6,1.9,24,18,1,0,2,2,1,3,2,0,0,0,1,0,987,1318,21295,7903,280,341,509,606,172,316,0.3,7,41,3,1,1281,31,26,0,18,2,5,0,0,0,0,987,6,5,359,1039,635,110,74,1775,5,5,0,734,3061,1423,4,0,17,2,919,35,20,23,7,5,14,25,11,47,10,36,244,3,34,0,0,1.03,32,54,0.17,32.7,54.1,0,22,10,4,1,1,0,143,187,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/5ef608f7/Demeaco-Duhaney,120190129,Demeaco Duhaney,ENG,DF,Huddersfield,19,1,1,45,0.5,0,0,0,0,0,0,0.0,0.0,0.0,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,303,146,11,13,6,7,2,4,0.0,0,3,0,0,20,7,1,0,0,2,6,0,0,0,0,21,0,1,2,8,20,10,0,38,2,0,2,20,63,29,1,0,2,0,21,1,0,1,0,0,1,3,2,0,2,1,1,0,0,0,1,3.0,0,0,1.44,0.2,0.5,0,0,2,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,120190130,Paul Dummett,WAL,DF,Newcastle Utd,26,26,21,1990,22.1,0,0,0,0,1,0,0.3,0.3,0.7,10,68,16,9,1,22.1,-0.3,26,21,3,0,2,0,0,1,1,0,0,0,0,0,625,903,10657,5191,302,363,234,333,64,157,0.9,4,53,14,6,773,128,15,0,4,32,112,1,0,1,0,625,2,14,114,514,502,164,6,1173,3,2,1,404,1515,866,8,1,10,1,553,34,22,24,9,1,19,32,13,11,14,37,133,0,20,5,2,1.19,23,27,-0.06,19.8,30.3,0,11,10,1,0,1,0,80,58,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/282f75f3/Lewis-Dunk,120190131,Lewis Dunk,ENG,DF,Brighton,26,36,36,3151,35.0,2,1,0,0,6,1,1.8,1.8,0.8,16,63,6,20,4,14.1,0.2,21,20,0,0,0,1,0,2,2,0,0,0,0,0,1246,1510,26946,8559,380,425,604,655,239,380,0.7,11,75,2,0,1456,49,36,2,49,2,13,0,0,0,0,1246,5,16,295,1034,839,74,44,1927,4,0,4,892,4521,2321,11,0,16,3,1056,42,26,31,10,1,17,39,22,38,11,46,196,5,34,0,0,0.97,31,55,-0.35,32.0,55.2,1,22,14,0,0,0,0,206,119,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/cf623c78/Erik-Durm,120190132,Erik Durm,GER,DF,Huddersfield,26,28,21,2055,22.8,0,1,0,0,0,0,0.4,0.4,0.6,42,61,106,10,0,21.1,-0.4,37,30,1,3,1,1,1,2,2,0,0,0,0,0,740,1087,11480,4444,401,488,238,354,71,155,0.8,11,42,18,9,832,248,7,0,4,65,240,1,1,0,0,740,7,36,51,345,576,400,22,1306,21,12,9,564,2938,1359,26,8,33,14,636,35,22,24,8,3,14,33,19,6,20,41,42,0,19,7,2,0.39,15,45,0.27,19.3,36.0,0,13,22,1,0,0,0,136,22,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/72a0fb65/Bruno-Ecuele-Manga,120190133,Bruno Ecuele Manga,GAB,DF,Cardiff City,30,38,37,3376,37.5,0,1,0,0,0,0,1.1,1.1,0.4,18,102,19,10,3,13.4,-1.1,24,17,3,0,3,1,0,4,3,0,0,1,0,0,692,1097,13124,6461,288,363,285,430,98,236,0.6,6,71,7,2,937,152,40,2,7,20,112,0,0,0,0,692,8,28,235,639,740,171,18,1529,14,10,4,549,2727,1236,14,1,21,13,469,69,36,48,16,5,29,58,29,28,34,81,179,4,37,1,0,0.89,34,67,3.21,42.1,59.8,0,15,11,1,0,2,0,268,87,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/3bb7b8b4/Ederson,120190134,Ederson,BRA,GK,Manchester City,24,38,38,3420,38.0,0,1,0,0,2,0,0.0,0.0,0.1,0,3,0,0,0,0.0,0.0,5,2,3,0,0,0,0,1,0,1,0,0,0,0,946,1112,22857,15482,212,212,530,540,202,353,0.2,3,9,0,0,860,248,59,1,4,0,0,0,0,0,0,946,4,1,979,1145,19,0,0,1162,1,1,0,722,3390,2379,0,0,1,0,621,3,3,2,1,0,3,3,0,0,0,1,12,2,38,0,0,2.58,95,23,0.0,84.3,24.7,0,2,3,0,0,2,0,52,11,0,23.0,81.0,58.0,32.0,2.0,4.0,20.0,4.0,4.0,0.0,0.0,1.0,5.0,23.3,0.25,0.3,98.0,239.0,919.0,188.0,26.8,189.0,42.9,282.0,19.0,41.0,16.9
https://fbref.com/en/players/b9e1436c/Harvey-Elliott,120190135,Harvey Elliott,ENG,MF,Fulham,15,2,0,20,0.2,0,0,0,0,0,0,0.1,0.1,0.0,1,2,2,1,1,16.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,154,30,5,6,5,5,0,0,0.1,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,8,1,15,0,0,0,9,71,30,0,0,2,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0.0,0,1,-3.28,0.1,0.7,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,120190136,Mohamed Elneny,EGY,MF,Arsenal,26,8,5,380,4.2,0,0,0,0,0,0,0.4,0.4,0.2,4,31,4,7,0,17.6,-0.4,9,8,0,0,1,0,0,0,0,0,0,0,0,0,256,286,4582,1268,116,127,105,113,31,35,0.1,5,15,5,0,276,8,5,2,1,3,3,0,0,0,0,256,2,4,14,93,186,57,5,335,3,1,2,192,979,512,5,0,6,3,254,13,4,9,1,3,1,2,1,4,3,2,8,0,1,3,21,2.25,7,5,-0.12,5.9,5.9,0,1,0,1,0,0,0,26,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,120190137,Mohamed Elyounoussi,NOR,MF,Southampton,23,16,8,793,8.8,0,0,0,0,0,0,2.1,2.1,1.1,20,20,54,20,6,18.0,-2.1,34,16,7,4,3,3,1,1,1,0,0,0,0,0,178,273,2658,764,105,128,43,71,17,38,1.1,14,14,7,2,239,33,5,2,1,48,2,24,7,6,8,178,1,18,3,49,156,182,26,379,20,11,9,194,1449,696,23,4,15,8,230,16,12,7,6,3,6,19,13,1,10,6,5,0,3,8,8,0.5,8,10,0.39,12.2,9.3,0,10,13,2,0,0,0,44,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,120190138,Christian Eriksen,DEN,MF,Tottenham,26,35,30,2774,30.8,8,12,0,0,3,0,5.4,5.4,7.4,78,212,132,83,28,23.3,2.6,143,97,27,4,10,3,2,16,12,4,0,0,0,0,1560,2009,25001,7140,807,918,568,713,124,239,7.7,73,167,56,14,1846,153,59,24,20,117,10,67,23,20,4,1560,10,37,17,234,1228,861,67,2305,36,18,18,1442,6502,3354,84,16,61,29,1680,41,25,8,20,13,17,59,42,3,23,15,13,0,27,5,1,1.77,58,37,-0.29,45.8,40.5,0,17,16,2,0,0,0,188,13,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/2642bf6c/Neil-Etheridge,120190139,Neil Etheridge,PHI,GK,Cardiff City,28,38,38,3420,38.0,0,0,0,0,2,0,0.0,0.0,0.1,0,0,0,0,0,0.0,0.0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,415,1202,21789,20502,5,8,50,56,359,1130,0.1,2,65,0,0,711,484,165,0,0,0,0,0,0,0,0,415,7,1,1021,1286,40,0,0,1326,0,0,0,505,4732,3412,0,0,1,0,398,1,1,1,0,0,1,2,1,0,0,7,19,1,38,0,0,0.89,34,69,0.0,42.4,61.5,0,0,5,0,0,0,0,33,7,0,69.0,207.0,135.0,10.0,4.0,24.0,10.0,7.0,4.0,3.0,0.0,1.0,12.0,68.2,0.3,-0.8,337.0,1076.0,876.0,51.0,53.9,319.0,65.6,536.0,15.0,46.0,15.4
https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,120190140,Jonny Evans,NIR,DF,Leicester City,30,24,21,1996,22.2,1,0,0,0,2,0,0.9,0.9,0.3,4,33,3,11,3,9.9,0.1,12,10,0,0,2,0,0,1,0,0,0,1,0,0,873,1031,17429,5841,280,311,483,529,102,175,0.2,5,41,1,1,995,35,35,0,18,1,0,0,0,0,0,873,1,6,182,756,522,43,26,1316,0,0,0,703,3036,1566,5,1,8,4,737,24,13,20,4,0,13,18,5,10,18,33,152,3,19,3,10,1.46,33,26,0.57,30.5,23.6,0,21,17,0,0,1,0,113,72,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,120190141,?ukasz Fabia?ski,POL,GK,West Ham,33,38,38,3420,38.0,0,0,0,0,0,0,0.0,0.0,0.1,0,0,0,0,0,0.0,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,681,1238,26239,22085,55,56,223,225,402,943,0.1,2,17,0,0,761,465,156,0,1,0,0,0,0,0,0,681,12,1,1175,1334,2,0,0,1336,2,2,0,617,4750,3364,1,0,0,0,409,1,0,1,0,0,1,3,2,0,0,1,10,1,38,0,0,1.37,52,55,0.0,47.6,61.9,0,0,6,0,0,0,0,31,9,2,55.0,198.0,143.0,15.0,7.0,16.0,7.0,5.0,4.0,1.0,0.0,0.0,10.0,62.7,0.31,8.7,306.0,825.0,917.0,155.0,43.0,309.0,61.3,554.0,29.0,16.0,12.1
