link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,value_millions
https://fbref.com/en/players/18b896d6/Antonio-Rudiger,120210415,Antonio R?diger,GER,DF,Chelsea,27,19,19,1710,19,1,0,0,0,0,0,1.3,1.3,0.4,24,71,6,14,6,18.3,-0.3,18,18,0,0,0,0,0,1,1,0,0,0,0,0,1365,1534,24963,7656,515,546,735,774,101,179,0.4,3,98,4,1,1498,30,28,0,13,3,2,0,0,0,0,1365,6,11,159,738,871,92,17,1690,6,3,3,1074,5196,3005,18,1,9,1,1301,31,23,16,14,1,12,15,3,10,7,18,51,0,19,0,13,2.05,23,10,0.21,30.4,12.2,0,16,11,1,0,0,1,119,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
https://fbref.com/en/players/d04b94db/Nelson-Semedo,120210432,N?lson Semedo,POR,DF,Wolves,26,34,34,2983,33.1,1,1,0,0,5,0,1.3,1.3,1.3,111,138,155,23,11,21.2,-0.3,70,56,7,2,3,1,1,7,6,0,0,1,0,0,1586,1976,22838,6783,985,1082,459,581,92,167,2.8,21,117,20,10,1620,353,18,1,0,75,331,4,0,3,0,1586,3,57,130,606,1120,673,46,2372,103,62,41,1288,7892,4424,78,11,53,27,1419,85,48,53,23,9,42,72,30,10,20,41,78,2,29,0,2,1.15,31,45,-0.01,31.8,44.1,0,41,35,2,0,1,1,179,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,120210475,Fikayo Tomori,ENG,DF,Chelsea,22,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,527,155,7,7,20,20,0,1,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,28,0,0,16,36,5,0,0,41,0,0,0,13,45,23,0,0,0,0,22,2,1,2,0,0,0,0,0,1,0,2,8,0,0,1,4,0,0,2,-4.64,0.9,1.7,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
https://fbref.com/en/players/86dd77d1/Kyle-Walker,120210500,Kyle Walker,ENG,DF,Manchester City,30,24,22,1946,21.6,1,1,0,0,1,0,0.3,0.3,0.6,80,130,71,10,3,29.2,0.7,33,27,3,1,1,1,0,3,3,0,0,0,0,0,1709,1941,29726,7602,782,828,741,819,147,202,0.8,7,183,12,2,1751,185,20,1,25,38,165,0,0,0,0,1709,5,25,49,373,1327,419,15,2098,41,24,17,1337,7284,3784,67,6,16,17,1589,29,19,15,12,2,16,24,8,7,12,14,28,0,20,2,9,2.21,48,20,-0.11,32.9,20.6,0,25,11,1,0,3,0,114,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
https://fbref.com/en/players/35e413f1/Ben-White,120210511,Ben White,ENG,DF,Brighton,22,36,36,3191,35.5,0,0,0,0,5,1,0.5,0.5,0.9,50,149,38,10,1,16.8,-0.5,32,27,1,2,0,1,1,4,4,0,0,0,0,0,1491,1812,27469,9044,574,638,759,849,131,261,2.2,8,117,20,1,1737,74,32,1,18,22,42,0,0,0,0,1491,1,18,169,891,1017,229,22,2117,32,24,8,1225,6160,3491,41,6,23,10,1420,49,26,21,24,4,24,57,33,22,24,62,56,0,31,0,1,1.14,39,44,0.25,45.9,33.1,1,30,9,1,0,0,0,186,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
https://fbref.com/en/players/c0617e2b/Dani-Ceballos,120210093,Dani Ceballos,ESP,MF,Arsenal,23,25,17,1615,17.9,0,3,0,0,4,0,0.6,0.6,2.6,54,150,52,13,2,21.7,-0.6,68,60,3,1,1,2,1,5,4,0,0,1,0,0,1126,1310,19849,5172,504,559,476,521,118,165,2.1,27,125,18,4,1258,51,26,7,11,29,8,17,8,6,0,1126,1,24,61,320,845,331,23,1482,38,26,12,964,6293,3308,49,3,23,15,1090,37,22,20,11,6,21,51,30,6,17,35,14,1,11,8,10,1.28,23,17,-0.16,24.5,18.5,0,23,24,0,0,0,0,136,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
https://fbref.com/en/players/ba115a40/Sebastien-Haller,120210189,S?bastien Haller,CIV,FW,West Ham,26,16,10,937,10.4,3,0,0,0,0,0,2.9,2.9,1.4,4,19,52,25,11,10.2,0.1,16,13,0,0,0,3,0,0,0,0,0,0,0,0,158,248,2283,509,100,138,33,54,16,23,1.5,10,15,5,1,245,2,0,0,2,2,0,0,0,0,0,158,1,5,13,29,186,160,50,373,13,9,4,176,735,180,5,3,41,22,294,14,9,1,6,7,4,20,16,1,6,5,7,0,7,6,0,1.56,11,12,-0.68,10.7,15.2,0,24,15,10,0,0,0,24,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,120210271,Giovani Lo Celso,ARG,MF,Tottenham,24,18,11,945,10.5,1,1,0,0,5,0,1.4,1.4,1,21,71,34,15,5,19,-0.4,32,23,3,0,1,4,1,4,4,0,0,0,0,0,469,604,6897,2082,269,302,143,180,28,58,1,15,52,12,0,546,56,22,1,2,31,1,26,26,0,0,469,2,16,13,92,407,232,21,719,20,8,12,390,2360,1242,20,4,21,14,495,28,22,12,11,5,10,29,19,1,11,7,5,0,0,7,2,1.89,22,10,0.74,18.7,14.1,0,19,20,0,0,0,0,60,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,120210032,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,31,29,26,2332,25.9,10,3,2,2,2,0,10.2,8.6,2.4,65,66,195,55,19,14,-0.2,48,40,0,3,2,3,0,7,6,0,1,0,0,0,499,674,6849,1366,319,380,137,197,24,38,3,22,29,22,4,651,14,0,1,3,38,3,0,0,0,0,499,9,12,19,113,345,437,119,885,25,12,13,525,3124,1692,29,28,39,19,703,12,8,7,4,1,3,20,17,0,18,7,17,0,19,3,3,1.52,34,26,-0.35,33.2,29.3,0,13,18,17,0,0,1,65,34,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,120210051,Jan Bednarek,POL,DF,Southampton,24,36,36,3100,34.4,1,1,0,0,5,1,0.7,0.7,0.6,13,76,3,10,5,10.6,0.3,21,16,1,0,4,0,0,2,2,0,0,0,0,0,1734,2115,29051,11094,792,885,795,893,108,269,1,5,77,3,0,2016,96,52,0,10,0,44,0,0,0,0,1734,3,12,276,1277,1156,57,16,2480,6,5,1,1357,6240,3249,8,0,11,5,1516,37,19,25,11,1,25,49,24,27,17,84,132,0,32,0,1,1.11,41,59,0.32,36.2,45.8,0,30,13,0,0,1,1,205,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/f874dd44/Hector-Bellerin,120210053,H?ctor Beller?n,ESP,DF,Arsenal,25,25,24,2089,23.2,1,2,0,0,8,0,0.8,0.8,2.4,46,108,142,15,5,20.3,0.2,46,43,0,0,2,1,0,7,6,0,0,0,1,0,1080,1324,15904,4280,603,676,416,497,31,54,2.6,20,69,26,9,1158,163,10,2,5,54,153,0,0,0,0,1080,3,32,55,394,658,482,47,1527,25,12,13,810,3777,2176,32,9,24,5,961,29,19,14,12,3,12,41,29,8,18,33,33,0,20,1,9,1.48,26,24,-0.86,28.5,28,0,21,7,1,1,0,0,91,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/6c203af0/Yves-Bissouma,120210064,Yves Bissouma,MLI,MF,Brighton,23,36,35,3111,34.6,1,0,0,0,8,1,1.4,1.4,0.9,55,146,26,42,3,26.5,-0.4,59,47,0,4,3,2,3,3,3,0,0,0,0,0,1476,1697,25694,5672,637,693,661,725,135,189,1.4,16,145,16,1,1661,35,31,2,10,7,4,0,0,0,0,1476,1,18,99,500,1272,371,11,2106,73,53,20,1211,7336,3269,45,2,33,29,1364,104,68,50,48,6,33,67,34,6,36,64,67,0,30,1,0,1.14,35,42,-0.49,45.1,31.1,0,55,32,0,0,0,0,271,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/2928dca2/Conor-Coady,120210101,Conor Coady,ENG,DF,Wolves,27,37,37,3303,36.7,1,0,0,0,5,0,1,1,0.2,4,67,2,7,2,11.6,0,13,12,0,0,1,0,0,1,1,0,0,0,0,0,1638,1865,37496,16459,390,414,892,933,343,486,0.2,3,81,1,0,1799,62,56,0,14,0,4,0,0,0,0,1638,4,7,402,1320,809,17,12,2137,8,6,2,1282,5200,2411,5,0,9,3,1494,35,23,25,10,0,19,35,16,32,8,27,134,2,36,0,0,1.19,35,51,-0.44,34.4,48.5,0,22,10,0,0,1,0,155,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,120210133,Abdoulaye Doucour?,MLI,MF,Everton,27,29,29,2443,27.1,2,3,0,0,6,0,2.3,2.3,2,34,104,70,18,5,17.4,-0.3,50,42,1,2,2,0,3,7,7,0,0,0,0,0,1141,1354,17517,3953,583,666,441,490,65,83,2.3,21,65,23,1,1339,11,10,3,4,9,0,1,0,0,0,1141,4,28,61,423,881,316,33,1598,33,21,12,857,4317,1973,41,3,35,26,1040,52,32,25,19,8,14,43,29,7,17,39,31,1,20,0,1,1.69,35,36,-0.04,33.3,36.4,0,23,12,0,0,0,0,186,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/282f75f3/Lewis-Dunk,120210136,Lewis Dunk,ENG,DF,Brighton,28,33,33,2931,32.6,5,0,0,0,5,2,2.2,2.2,1.2,27,82,7,32,14,15.2,2.8,26,20,1,0,5,0,0,0,0,0,0,0,0,0,2000,2240,40874,13278,601,645,1094,1142,276,405,1.2,10,100,2,0,2153,83,71,0,22,1,12,0,0,0,0,2000,4,4,361,1412,997,114,48,2511,8,6,2,1514,7618,3763,15,0,12,1,1743,30,15,20,8,2,16,23,7,20,9,32,106,0,31,0,0,1.06,34,38,0.25,46.6,29.3,0,22,20,2,0,0,1,223,78,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/9f7c837d/Ben-Godfrey,120210176,Ben Godfrey,ENG,DF,Everton,22,31,29,2685,29.8,0,2,0,0,4,0,1,1,0.8,46,63,10,14,2,16.1,-1,12,7,0,2,2,1,0,2,1,0,0,1,0,0,1109,1329,19284,5595,476,538,529,582,86,151,0.4,4,63,7,2,1211,117,10,1,4,6,103,0,0,0,0,1109,1,25,208,847,740,124,16,1692,12,9,3,826,5110,2999,27,2,27,6,964,55,33,37,15,3,27,41,14,37,19,33,120,0,29,2,2,1.52,31,35,-0.5,31.8,39.4,0,15,17,4,0,1,1,136,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/2d61d13a/Ozan-Kabak,120210231,Ozan Kabak,TUR,DF,Liverpool,20,9,9,801,8.9,0,0,0,0,3,0,0.1,0.1,0,3,20,1,1,0,4.6,-0.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,520,588,9202,2741,204,220,278,292,30,62,0,1,13,0,0,576,10,8,0,2,0,2,0,0,0,0,520,2,1,75,316,346,14,7,669,5,3,2,443,2250,1005,1,0,4,3,477,19,10,11,4,4,6,9,3,2,0,12,28,1,7,0,1,1.56,10,9,-0.75,14.5,10.1,0,12,3,0,0,0,0,54,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/c5b7c315/Michael-Keane,120210236,Michael Keane,ENG,DF,Everton,27,35,33,2991,33.2,3,1,0,0,4,0,1.5,1.5,1.1,14,78,3,16,6,12.7,1.5,26,25,0,0,1,0,0,2,2,0,0,0,0,0,1691,1943,33042,12033,520,576,952,1020,183,289,0.7,7,94,5,0,1890,50,40,0,4,1,0,0,0,0,0,1691,3,13,354,1233,1003,57,34,2287,7,4,3,1333,6968,4025,5,0,7,5,1571,28,15,20,8,0,14,31,17,33,13,51,161,0,32,2,2,1.6,42,43,-0.03,42.3,42.9,0,15,8,0,0,0,0,125,109,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/0313a347/Ezri-Konsa,120210249,Ezri Konsa,ENG,DF,Aston Villa,22,36,35,3196,35.5,2,0,0,0,3,0,2.4,2.4,0.1,3,32,5,22,7,9.7,-0.4,7,6,0,0,1,0,0,0,0,0,0,0,0,0,1102,1305,21620,6304,325,378,646,702,113,184,0.1,2,37,2,0,1251,53,38,0,4,3,14,0,0,0,0,1102,1,6,315,961,631,73,34,1660,6,6,0,853,2982,1375,1,0,18,7,954,25,13,18,6,1,9,13,4,47,6,29,162,1,35,1,0,1.42,51,46,-1.47,46.6,50.4,0,19,54,1,0,1,0,156,93,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/67ac5bb8/Gabriel-Magalhaes,120210286,Gabriel Magalh?es,BRA,DF,Arsenal,22,23,22,1996,22.2,2,0,0,0,4,1,1.3,1.3,0.1,18,80,8,16,4,12.6,0.7,13,8,1,1,3,0,0,0,0,0,0,0,0,0,1332,1559,24293,8542,478,522,734,797,106,202,0.2,2,67,3,1,1526,28,26,1,6,2,2,0,0,0,0,1332,5,10,210,858,848,56,27,1759,6,5,1,1249,6992,4082,6,2,5,6,1329,25,15,19,5,1,13,19,6,19,8,26,74,2,21,1,10,1.57,28,24,-0.58,26.8,23.6,1,23,26,0,0,1,0,118,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/33887998/Edouard-Mendy,120210317,Edouard Mendy,SEN,GK,Chelsea,28,31,31,2745,30.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,874,1027,18386,10937,276,280,420,425,165,307,0,0,2,0,0,812,213,34,0,2,0,0,0,0,0,0,874,2,0,897,1065,5,0,0,1070,0,0,0,644,2691,1181,0,0,0,0,624,0,0,0,0,0,0,1,1,0,0,1,9,3,30,0,3,1.87,46,25,0.56,49.4,22.2,0,1,3,0,0,1,0,44,4,2,25,81,56,17,7,7,16,3,2,1,0,1,4,21.9,0.24,-2.1,71,197,846,126,25.4,179,25.7,335,17,27,15.2,25
https://fbref.com/en/players/2b622f01/Lucas-Moura,120210333,Lucas Moura,BRA,FW,Tottenham,27,30,14,1411,15.7,3,4,0,0,1,0,1.9,1.9,2,43,46,78,18,6,16.1,1.1,39,27,3,1,2,4,2,9,7,0,0,1,0,1,437,602,5967,1561,240,294,143,181,16,37,1.4,16,35,14,2,577,22,5,1,1,26,4,10,6,3,0,437,3,25,16,99,438,318,38,833,70,33,37,480,3178,1466,49,8,48,37,588,32,16,12,16,4,8,29,21,0,12,18,10,0,7,16,7,1.67,29,18,0.16,23.5,18.4,0,23,47,3,0,0,0,79,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/7fcc71d8/Daniel-Podence,120210378,Daniel Podence,POR,MF,Wolves,24,24,22,1661,18.5,3,2,0,0,3,0,2.5,2.5,1.7,47,72,117,32,14,17.5,0.5,60,42,1,9,1,7,0,6,2,0,4,0,0,0,483,643,7867,2039,269,316,129,180,59,84,1.7,21,47,20,5,617,25,1,4,8,32,9,6,2,1,1,483,1,17,11,90,366,362,56,803,64,38,26,557,3059,1558,31,18,35,24,621,12,6,5,5,2,2,19,17,1,4,13,2,0,3,2,0,1.46,16,24,-0.02,16.9,20,0,14,27,4,0,0,0,81,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/3353737a/Sergio-Reguilon,120210394,Sergio Reguil?n,ESP,DF,Tottenham,23,27,26,2244,24.9,0,3,0,0,5,0,1,1,2,52,73,152,20,4,19,-1,42,29,1,2,5,4,1,9,8,0,0,0,1,0,1092,1445,16333,5647,591,687,402,515,52,134,1.9,17,53,25,13,1245,197,15,0,9,62,180,2,1,0,0,1092,3,37,88,515,760,476,48,1731,49,22,27,916,4829,2641,54,7,34,15,1083,47,25,30,13,4,23,48,25,7,32,32,50,1,20,1,4,1.7,51,31,0.57,36.3,31.6,0,26,19,1,1,1,1,134,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/e7aa9d7c/Fabio-Silva,120210442,F?bio Silva,POR,FW,Wolves,18,32,11,1369,15.2,4,3,1,1,2,0,5.3,4.5,1,14,17,74,47,16,13,-1.3,29,17,0,2,7,3,0,3,2,0,0,0,1,0,237,330,2728,325,153,190,52,77,5,14,0.4,11,7,5,0,300,30,0,1,1,5,2,0,0,0,0,237,0,7,9,43,232,233,78,506,21,7,14,266,1199,522,8,5,45,21,363,6,4,1,4,1,4,12,8,1,11,4,5,1,7,21,6,1.03,18,29,-0.5,16.6,22.3,0,20,21,5,1,0,0,43,34,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/15ea812b/James-Tarkowski,120210462,James Tarkowski,ENG,DF,Burnley,27,36,36,3240,36,1,0,0,0,6,0,3.4,3.4,1.2,4,83,13,22,5,9.2,-2.4,29,20,4,0,2,2,1,0,0,0,0,0,0,0,889,1279,19153,8450,285,379,408,520,172,319,1.3,12,69,17,2,1229,41,36,0,25,6,5,0,0,0,0,889,9,8,245,814,737,131,65,1676,14,12,2,692,3133,1498,7,0,17,4,793,66,39,52,11,3,25,49,24,42,12,44,163,1,36,0,0,1.08,31,50,0.97,37.4,52.8,0,27,29,3,0,0,0,160,165,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko,120210529,Oleksandr Zinchenko,UKR,DF,Manchester City,23,20,15,1478,16.4,0,0,0,0,0,0,0.7,0.7,0.9,38,118,65,16,4,22.7,-0.7,32,26,4,0,1,1,0,2,2,0,0,0,0,0,1340,1517,19508,5379,745,791,496,563,53,86,1.1,15,122,13,1,1368,149,28,0,1,39,110,11,1,9,0,1340,0,13,45,320,916,415,11,1647,9,6,3,980,4077,2128,35,3,15,6,1196,25,15,12,9,4,14,24,10,4,13,23,28,0,14,5,8,2.3,41,14,0.53,30.8,12.5,0,9,4,1,0,0,0,96,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
https://fbref.com/en/players/f5deef4c/Victor-Lindelof,120210266,Victor Lindel?f,SWE,DF,Manchester Utd,26,29,29,2585,28.7,1,1,0,0,0,0,0.6,0.6,0.3,18,92,2,4,1,6.4,0.4,15,15,0,0,0,0,0,4,4,0,0,0,0,0,1686,1882,29559,11270,698,751,862,909,108,181,0.7,6,92,5,0,1832,49,34,1,6,1,15,0,0,0,0,1686,1,9,263,1061,961,81,8,2095,4,2,2,1281,8460,4626,18,0,9,3,1488,22,10,12,10,0,12,24,12,14,8,30,95,1,28,0,5,2,61,30,1.29,47.8,30.3,0,24,8,1,0,1,0,145,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
https://fbref.com/en/players/cc700722/Allan,120210018,Allan,BRA,MF,Everton,29,24,23,2051,22.8,0,0,0,0,6,0,0.3,0.3,0.8,30,92,8,7,2,22.4,-0.3,39,33,1,4,1,0,0,2,2,0,0,0,0,0,908,1068,14950,4370,430,468,354,405,82,116,0.8,17,88,16,1,1029,35,22,1,4,4,5,0,0,0,0,908,4,18,68,382,816,136,3,1310,49,31,18,721,4220,2314,31,2,21,18,831,80,45,39,37,4,28,95,67,12,19,19,25,1,21,1,2,1.54,27,30,-0.26,29.5,30.1,0,37,30,0,0,0,0,187,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/e34fc66d/Joachim-Andersen,120210025,Joachim Andersen,DEN,DF,Fulham,24,31,30,2730,30.3,1,1,0,0,7,1,1.2,1.2,0.4,20,95,7,13,3,16.4,-0.2,30,28,0,0,1,1,0,3,3,0,0,0,0,0,1609,1993,34882,12812,427,491,912,1007,252,442,0.9,8,130,6,1,1902,83,68,0,35,12,15,0,0,0,0,1609,8,13,309,1259,944,90,25,2275,11,9,2,1304,7345,4043,13,1,10,3,1456,33,19,18,11,4,15,28,13,13,11,44,151,1,29,1,0,0.87,22,35,1.27,33.4,39.9,0,39,15,1,0,2,0,172,98,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/93feac6e/Patrick-Bamford,120210042,Patrick Bamford,ENG,FW,Leeds United,26,38,37,3050,33.9,17,7,2,2,3,0,18.2,16.6,3.5,32,31,167,105,46,13.2,-1.2,65,46,0,5,10,4,0,16,9,0,2,2,3,0,394,516,4378,832,238,290,85,111,6,10,1.7,30,18,11,1,422,90,1,2,0,3,0,2,0,0,0,394,4,14,47,82,384,394,163,848,40,19,21,388,1801,700,16,20,81,21,556,21,9,2,11,8,8,27,19,4,10,10,37,0,24,1,0,1.55,51,50,-1.67,50.4,50.7,0,36,23,18,3,0,0,59,47,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/5a04fd92/Said-Benrahma,120210054,Sa?d Benrahma,ALG,FW,West Ham,24,30,14,1391,15.5,1,6,0,0,0,0,2.6,2.6,4.1,63,60,107,35,12,21.2,-1.6,64,53,0,4,3,3,1,10,10,0,0,0,0,0,411,536,5618,1648,251,279,120,161,17,46,3.2,27,43,20,8,519,14,1,3,1,44,5,0,0,0,0,411,3,9,13,113,307,351,49,752,80,42,38,509,3605,1793,35,16,48,33,535,24,15,8,11,5,8,28,20,0,10,8,8,0,2,16,2,1.77,27,19,0.21,24.6,21.4,0,14,15,2,0,1,0,91,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/a29b1131/Steven-Bergwijn,120210060,Steven Bergwijn,NED,FW,Tottenham,22,21,13,1208,13.4,1,3,0,0,3,0,2,2,0.9,32,25,83,15,6,17.1,-1,35,24,1,2,3,5,0,7,3,0,2,1,1,0,350,430,4248,714,228,254,90,117,4,17,0.8,13,15,8,0,421,9,2,0,1,13,1,4,3,0,0,350,0,8,11,81,238,250,33,556,45,22,23,354,2096,999,31,11,30,15,411,15,7,8,3,4,7,20,13,1,6,5,9,0,2,8,5,1.67,21,15,-0.24,12.7,20,0,20,16,1,1,0,0,76,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/2389cdc2/Matty-Cash,120210087,Matty Cash,POL,DF,Aston Villa,22,28,28,2372,26.4,0,2,0,0,8,1,0.3,0.3,1.7,43,76,62,9,2,22.9,-0.3,35,28,3,2,0,1,1,2,2,0,0,0,0,0,959,1320,16255,6050,478,542,361,480,101,244,1.7,21,73,23,19,1055,261,34,0,9,81,227,0,0,0,0,959,4,16,143,570,766,335,24,1655,18,12,6,756,4248,1961,33,5,20,13,812,71,40,43,22,6,41,74,33,11,39,60,95,0,22,0,1,1.5,42,35,0.09,35.9,35.1,1,35,22,2,0,2,0,134,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
https://fbref.com/en/players/ac861941/Eric-Dier,120210128,Eric Dier,ENG,DF,Tottenham,26,28,28,2520,28,0,0,0,0,3,0,1.2,1.2,0.3,21,65,6,14,2,22.2,-1.2,24,21,0,0,2,1,0,0,0,0,0,0,0,0,1493,1802,29242,11463,507,569,783,863,179,323,0.4,6,66,6,0,1757,43,37,1,21,5,6,0,0,0,0,1493,2,13,334,1136,875,56,21,2057,4,3,1,1249,6795,3953,7,2,12,1,1427,23,14,13,10,0,11,18,7,31,6,23,123,3,28,0,9,1.5,45,34,-0.81,36.8,35.8,0,16,12,0,0,2,0,139,85,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
